"Participant","Group","Block","TrialNum","TrialNumByLL","LikelihoodSD","LLType","LLMean","LSD","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","Outlier"
155,"C",1,77,39,0.06,"Narrow",-0.0288,0.108317,0.04682,-0.000865,-0.041991,-0.099231,-0.048734,-0.020376,"hit",0.008424,"no"
155,"C",1,80,40,0.06,"Narrow",0.014906,0.138032,-0.043472,0.089135,0.027801,0.097715,-0.09665,0.016108,"hit",0.001202,"no"
171,"C",1,1,1,0.06,"Narrow",0.050007,0.083172,0.059411,0.095706,-0.016458,0.036856,0.074522,0.089278,"miss",0.039271,"no"
171,"C",1,4,2,0.06,"Narrow",0.045706,0.141636,0.115671,0.026485,0.096364,-0.06479,0.054798,0.044343,"hit",-0.001363,"no"
171,"C",1,7,3,0.06,"Narrow",-0.016148,0.020559,-0.009128,-0.024943,-0.004741,-0.028931,-0.012996,-0.005733,"hit",0.010415,"no"
171,"C",1,9,4,0.06,"Narrow",-0.026944,0.030111,-0.003802,-0.04373,-0.035829,-0.02373,-0.027629,-0.040951,"hit",-0.014007,"no"
171,"C",1,11,5,0.06,"Narrow",-0.020438,0.149887,-0.109804,-0.000688,-0.044559,-0.098646,0.151508,-0.05349,"miss",-0.033052,"no"
171,"C",1,13,6,0.06,"Narrow",0.026506,0.118199,-0.015183,0.041641,0.126059,-0.016764,-0.003225,0.028692,"hit",0.002186,"no"
171,"C",1,14,7,0.06,"Narrow",-0.001787,0.062723,-0.052589,-0.01799,0.026225,0.004722,0.030698,-0.013542,"hit",-0.011755,"no"
171,"C",1,16,8,0.06,"Narrow",-0.014257,0.106874,0.005554,0.074251,-0.0296,-0.06424,-0.057249,-0.035782,"miss",-0.021525,"no"
171,"C",1,17,9,0.06,"Narrow",0.001125,0.120452,0.010543,0.102937,0.023228,-0.022638,-0.108443,0.005014,"hit",0.003889,"no"
171,"C",1,19,10,0.06,"Narrow",-0.006724,0.087693,-0.018288,-0.071807,0.013503,0.047219,-0.004248,0.016631,"miss",0.023355,"no"
171,"C",1,20,11,0.06,"Narrow",0.044149,0.11831,0.056304,0.085646,0.015609,-0.055475,0.118659,0.043714,"hit",-0.000434,"no"
171,"C",1,21,12,0.06,"Narrow",-0.007251,0.090238,-0.054649,-0.017111,0.068432,-0.00932,-0.023605,-0.016969,"hit",-0.009718,"no"
171,"C",1,24,13,0.06,"Narrow",-0.045865,0.077961,-0.01764,-0.068001,-0.011275,-0.1051,-0.02731,-0.026857,"miss",0.019008,"no"
171,"C",1,25,14,0.06,"Narrow",0.007849,0.100257,-0.009976,0.040034,0.089591,-0.023002,-0.057401,0.011205,"hit",0.003355,"no"
171,"C",1,27,15,0.06,"Narrow",-0.066842,0.062446,-0.043319,-0.061612,-0.099327,-0.108624,-0.021329,0.0567,"miss",0.123542,"yes"
171,"C",1,28,16,0.06,"Narrow",0.075396,0.068723,0.052532,0.055567,0.128626,0.045701,0.094551,0.056132,"miss",-0.019263,"no"
171,"C",1,29,17,0.06,"Narrow",-0.008815,0.104399,-0.052297,-0.065782,0.06623,-0.005119,0.012893,-0.02631,"miss",-0.017495,"no"
171,"C",1,34,18,0.06,"Narrow",0.004259,0.122766,-0.033162,-0.014729,-0.05961,0.099522,0.029274,-0.020988,"miss",-0.025247,"no"
171,"C",1,38,19,0.06,"Narrow",0.025267,0.130255,0.058917,0.037751,0.123448,-0.042309,-0.051473,0.045132,"miss",0.019866,"no"
171,"C",1,40,20,0.06,"Narrow",0.000166,0.118837,-0.03517,0.080743,0.063571,-0.021384,-0.08693,0.02342,"miss",0.023254,"no"
171,"C",1,41,21,0.06,"Narrow",-0.02281,0.070877,-0.047525,-0.002382,0.031177,-0.011083,-0.084237,-0.044485,"miss",-0.021675,"no"
171,"C",1,42,22,0.06,"Narrow",-0.061919,0.070786,-0.009518,-0.05976,-0.060384,-0.037046,-0.142889,-0.053659,"hit",0.008261,"no"
171,"C",1,45,23,0.06,"Narrow",0.021224,0.026748,0.034529,0.01644,0.006578,0.007124,0.041446,0.008197,"hit",-0.013027,"no"
171,"C",1,46,24,0.06,"Narrow",0.033017,0.043749,0.045573,0.017446,0.058891,0.004116,0.03906,0.059533,"miss",0.026515,"no"
171,"C",1,49,25,0.06,"Narrow",-0.042115,0.147035,0.058325,-0.130807,-0.006118,-0.012544,-0.119433,-0.05903,"miss",-0.016915,"no"
171,"C",1,50,26,0.06,"Narrow",-0.062396,0.137444,-0.05788,0.052444,-0.109914,-0.120508,-0.076124,-0.068517,"hit",-0.00612,"no"
171,"C",1,51,27,0.06,"Narrow",0.028724,0.10955,-0.025995,0.075247,0.059039,0.09257,-0.057239,0.023615,"hit",-0.005109,"no"
171,"C",1,52,28,0.06,"Narrow",0.054813,0.137513,0.088027,-0.035638,0.118912,-0.012936,0.115699,0.048438,"hit",-0.006375,"no"
171,"C",1,54,29,0.06,"Narrow",0.030302,0.113379,-0.050486,0.055156,0.085384,-0.015797,0.077253,0.045799,"miss",0.015497,"no"
171,"C",1,55,30,0.06,"Narrow",-0.022627,0.079739,-0.023519,-0.095418,-0.017697,-0.017328,0.040828,-0.012885,"hit",0.009742,"no"
171,"C",1,58,31,0.06,"Narrow",-0.080135,0.09897,-0.013441,-0.046499,-0.093676,-0.142445,-0.104615,-0.050578,"miss",0.029557,"no"
171,"C",1,59,32,0.06,"Narrow",0.040723,0.062835,0.075957,0.061948,0.052039,0.058275,-0.044604,0.038747,"hit",-0.001976,"no"
171,"C",1,63,33,0.06,"Narrow",0.037706,0.113079,-0.036031,0.071214,0.020789,0.114174,0.018382,0.024095,"hit",-0.013611,"no"
171,"C",1,65,34,0.06,"Narrow",0.026087,0.098512,-0.015387,0.096487,0.003679,-0.020096,0.065752,0.002192,"miss",-0.023895,"no"
171,"C",1,73,35,0.06,"Narrow",-0.019655,0.079582,-0.044111,0.037399,-0.035738,0.018676,-0.074504,-0.005579,"hit",0.014076,"no"
171,"C",1,74,36,0.06,"Narrow",0.005302,0.171603,0.103341,0.087347,-0.082191,-0.067878,-0.014111,-0.021182,"miss",-0.026484,"no"
171,"C",1,75,37,0.06,"Narrow",0.002713,0.075533,0.028747,0.051663,0.027663,-0.014246,-0.080262,0.008806,"hit",0.006093,"no"
171,"C",1,77,38,0.06,"Narrow",0.038574,0.021934,0.031183,0.041301,0.049834,0.052316,0.018234,0.021335,"miss",-0.017239,"no"
171,"C",1,79,39,0.06,"Narrow",0.055184,0.099981,0.047979,0.026805,0.135034,0.00278,0.06332,-0.095994,"miss",-0.151177,"yes"
171,"C",1,80,40,0.06,"Narrow",0.085878,0.02592,0.08294,0.063961,0.089217,0.082228,0.111047,0.081191,"hit",-0.004687,"no"
179,"C",1,1,1,0.06,"Narrow",-0.04057,0.125562,-0.089452,-0.007697,-0.060538,0.063116,-0.108279,-0.033473,"hit",0.007098,"no"
179,"C",1,6,2,0.06,"Narrow",-0.017138,0.115932,0.065754,-0.03678,-0.095026,-0.021902,0.002262,-0.022175,"hit",-0.005037,"no"
179,"C",1,7,3,0.06,"Narrow",-0.016694,0.136209,0.036338,0.078248,-0.062899,-0.081949,-0.053207,0.001013,"miss",0.017707,"no"
179,"C",1,8,4,0.06,"Narrow",-0.035665,0.104578,-0.042374,-0.021129,-0.123942,0.016123,-0.007005,-0.065673,"miss",-0.030008,"no"
179,"C",1,10,5,0.06,"Narrow",0.031075,0.057835,0.025757,0.06663,0.065606,0.022228,-0.024847,0.009924,"miss",-0.021151,"no"
179,"C",1,11,6,0.06,"Narrow",0.048258,0.112261,0.083325,-0.03636,0.027141,0.109448,0.057733,0.029806,"miss",-0.018452,"no"
179,"C",1,14,7,0.06,"Narrow",0.058657,0.117467,0.013508,0.109776,0.016154,0.141189,0.012659,0.075731,"miss",0.017073,"no"
179,"C",1,15,8,0.06,"Narrow",-0.017164,0.050931,-0.03076,-0.060349,-0.005929,-0.006485,0.017703,-0.017692,"hit",-0.000528,"no"
179,"C",1,18,9,0.06,"Narrow",-0.003725,0.04063,-0.037705,-0.014831,0.001626,-0.000553,0.032837,-0.00125,"hit",0.002475,"no"
179,"C",1,20,10,0.06,"Narrow",0.004429,0.086742,-0.056006,0.008582,0.066269,0.007707,-0.004409,0.01023,"hit",0.005802,"no"
179,"C",1,23,11,0.06,"Narrow",0.03437,0.092826,0.096423,0.068638,0.059274,0.015209,-0.067695,-0.005734,"miss",-0.040104,"no"
179,"C",1,25,12,0.06,"Narrow",-0.005573,0.15817,-0.05423,0.020547,0.009931,0.127645,-0.131756,-0.015269,"hit",-0.009697,"no"
179,"C",1,28,13,0.06,"Narrow",-0.009244,0.09501,-0.031179,0.057648,-0.01388,0.037278,-0.096087,-0.027953,"miss",-0.018709,"no"
179,"C",1,31,14,0.06,"Narrow",-0.026474,0.09255,-0.095871,0.002873,-0.032655,0.026797,-0.033514,-0.018861,"hit",0.007612,"no"
179,"C",1,33,15,0.06,"Narrow",-0.001678,0.075972,0.010669,0.023561,-0.000364,-0.070633,0.028376,0.000328,"hit",0.002006,"no"
179,"C",1,36,16,0.06,"Narrow",-0.033964,0.079416,-0.049462,-0.048088,-0.096724,-0.002179,0.026635,-0.037126,"hit",-0.003162,"no"
179,"C",1,37,17,0.06,"Narrow",-0.073827,0.209922,-0.203399,0.051666,-0.160783,-0.012622,-0.043999,-0.082837,"hit",-0.00901,"no"
179,"C",1,38,18,0.06,"Narrow",0.020512,0.094532,0.070868,0.022366,0.007051,0.081555,-0.079281,0.008127,"hit",-0.012384,"no"
179,"C",1,39,19,0.06,"Narrow",0.078554,0.075667,0.050156,0.071425,0.045458,0.04469,0.181043,0.050268,"miss",-0.028286,"no"
179,"C",1,40,20,0.06,"Narrow",0.008454,0.149689,0.085044,0.088466,-0.0539,-0.070224,-0.007113,0.02225,"hit",0.013796,"no"
179,"C",1,42,21,0.06,"Narrow",-0.03275,0.129459,0.018329,-0.136879,0.023678,-0.023569,-0.045309,-0.007838,"miss",0.024912,"no"
179,"C",1,43,22,0.06,"Narrow",-0.032113,0.11636,0.008966,0.039657,-0.094857,-0.084677,-0.029653,-0.037232,"hit",-0.005119,"no"
179,"C",1,45,23,0.06,"Narrow",-0.013762,0.067809,-0.063358,0.028573,-0.019089,-0.026371,0.011433,-0.009484,"hit",0.004278,"no"
179,"C",1,47,24,0.06,"Narrow",-0.053454,0.131154,0.010983,-0.143009,-0.035589,0.009312,-0.108967,-0.0455,"hit",0.007954,"no"
179,"C",1,48,25,0.06,"Narrow",0.072194,0.127912,0.150254,0.131951,0.019076,0.011066,0.048626,0.079612,"hit",0.007418,"no"
179,"C",1,49,26,0.06,"Narrow",0.056947,0.041531,0.067532,0.054458,0.020286,0.053745,0.088714,0.071639,"hit",0.014692,"no"
179,"C",1,50,27,0.06,"Narrow",-0.021828,0.132811,0.048234,-0.121185,0.021584,-0.051982,-0.005792,-0.003971,"miss",0.017857,"no"
179,"C",1,53,28,0.06,"Narrow",-0.02891,0.05105,-0.033869,-0.009903,-0.048516,0.010461,-0.062721,-0.03698,"hit",-0.00807,"no"
179,"C",1,57,29,0.06,"Narrow",0.0433,0.106892,0.068919,0.044861,-0.011028,0.127053,-0.013304,0.079368,"miss",0.036067,"no"
179,"C",1,59,30,0.06,"Narrow",0.007299,0.089805,0.032086,-0.050386,0.030171,-0.044211,0.068836,0.031419,"miss",0.02412,"no"
179,"C",1,62,31,0.06,"Narrow",-0.042828,0.073366,-0.052613,-0.067254,-0.091293,-0.054208,0.05123,-0.01045,"miss",0.032377,"no"
179,"C",1,67,32,0.06,"Narrow",0.00147,0.075207,0.043069,-0.030934,0.000773,-0.048068,0.042508,0.003502,"hit",0.002033,"no"
179,"C",1,68,33,0.06,"Narrow",0.01206,0.049985,0.038512,0.012078,-0.029317,0.020859,0.01817,0.011954,"hit",-0.000106,"no"
179,"C",1,69,34,0.06,"Narrow",0.020194,0.066548,0.028781,0.005804,-0.035221,0.016254,0.085354,-0.02486,"miss",-0.045054,"yes"
179,"C",1,70,35,0.06,"Narrow",-0.0374,0.172466,0.003721,-0.049847,-0.191114,0.017858,0.03238,-0.056455,"miss",-0.019055,"no"
179,"C",1,73,36,0.06,"Narrow",0.074643,0.099685,0.0168,0.019411,0.109266,0.120143,0.107597,0.068051,"hit",-0.006593,"no"
179,"C",1,75,37,0.06,"Narrow",0.023745,0.079543,0.029028,0.057673,0.016577,-0.045219,0.060663,0.012718,"hit",-0.011027,"no"
179,"C",1,76,38,0.06,"Narrow",0.030638,0.053413,0.065496,0.024448,-0.008681,0.037738,0.03419,0.015002,"miss",-0.015636,"no"
179,"C",1,78,39,0.06,"Narrow",0.057063,0.134377,-0.041671,0.119436,0.024067,0.114454,0.069031,0.048522,"hit",-0.008541,"no"
179,"C",1,79,40,0.06,"Narrow",0.014429,0.044851,0.043683,0.011507,0.038204,-0.003591,-0.017654,0.021044,"hit",0.006614,"no"
43,"C",1,1,1,0.15,"Wide",0.063266,0.360748,-0.162698,-0.111894,0.128139,0.261899,0.200882,-0.016067,"miss",-0.079332,"no"
43,"C",1,2,2,0.15,"Wide",-0.039759,0.334488,-0.075341,-0.149989,-0.014735,0.259965,-0.218697,0.12614,"miss",0.165899,"yes"
43,"C",1,9,3,0.15,"Wide",0.007543,0.256347,-0.069371,0.039535,-0.069752,-0.167639,0.304941,-0.05785,"miss",-0.065393,"no"
43,"C",1,13,4,0.15,"Wide",0.033713,0.467668,0.061372,0.19427,0.125044,-0.38902,0.176898,-0.004739,"miss",-0.038452,"no"
43,"C",1,14,5,0.15,"Wide",0.073394,0.256371,0.063005,-0.090342,0.270134,0.069066,0.055107,0.109182,"miss",0.035788,"no"
43,"C",1,17,6,0.15,"Wide",0.079888,0.23065,0.118776,-0.021613,-0.088126,0.081129,0.309274,0.077724,"hit",-0.002164,"no"
43,"C",1,18,7,0.15,"Wide",-0.075082,0.358362,-0.221648,-0.090224,-0.054415,0.239212,-0.248337,-0.079369,"hit",-0.004287,"no"
43,"C",1,19,8,0.15,"Wide",-0.13354,0.241656,-0.180564,-0.309893,-0.09095,0.018324,-0.104615,-0.119417,"hit",0.014122,"no"
43,"C",1,20,9,0.15,"Wide",0.043002,0.048059,0.007948,0.053142,0.025743,0.035325,0.092851,0.043571,"hit",0.000569,"no"
43,"C",1,24,10,0.15,"Wide",-0.03658,0.296946,0.0492,-0.006367,-0.265046,0.127841,-0.088526,-0.029317,"hit",0.007262,"no"
43,"C",1,25,11,0.15,"Wide",0.03014,0.13613,0.041391,0.135293,0.030502,0.067583,-0.124071,0.024159,"hit",-0.005981,"no"
43,"C",1,27,12,0.15,"Wide",-0.112512,0.24131,-0.263083,-0.044755,-0.217598,0.026511,-0.063636,-0.110416,"hit",0.002096,"no"
43,"C",1,28,13,0.15,"Wide",-0.06809,0.351633,-0.324327,0.021069,-0.160505,0.133557,-0.010243,-0.065647,"hit",0.002443,"no"
43,"C",1,29,14,0.15,"Wide",0.113385,0.213784,0.239956,-0.004811,0.005652,0.091955,0.234173,0.117608,"hit",0.004223,"no"
43,"C",1,30,15,0.15,"Wide",-0.0334,0.457015,0.12361,-0.310528,-0.145469,0.272373,-0.106989,-0.042285,"hit",-0.008885,"no"
43,"C",1,31,16,0.15,"Wide",0.046471,0.196917,-0.111469,0.152775,0.096359,0.052564,0.042123,0.01654,"miss",-0.02993,"no"
43,"C",1,35,17,0.15,"Wide",-0.17209,0.216375,0.005987,-0.185762,-0.265311,-0.121729,-0.293635,-0.200149,"miss",-0.028059,"no"
43,"C",1,37,18,0.15,"Wide",-0.006608,0.240925,-0.063625,0.010082,0.136832,-0.186765,0.070434,-0.018465,"hit",-0.011856,"no"
43,"C",1,39,19,0.15,"Wide",0.030603,0.258897,0.101661,0.178168,-0.025064,0.157494,-0.259244,-0.003966,"miss",-0.034569,"no"
43,"C",1,40,20,0.15,"Wide",0.026582,0.30348,0.241273,-0.12462,0.072672,-0.117384,0.06097,-0.010568,"miss",-0.03715,"no"
43,"C",1,42,21,0.15,"Wide",-0.006712,0.08441,-0.035509,-0.04195,-0.055696,0.024837,0.074758,0.0062,"hit",0.012912,"no"
43,"C",1,43,22,0.15,"Wide",-0.029146,0.244212,0.014318,-0.158189,-0.039041,0.166985,-0.129802,-0.003393,"miss",0.025753,"no"
43,"C",1,45,23,0.15,"Wide",-0.034585,0.104555,-0.04522,-0.061642,-0.030706,0.060915,-0.09627,-0.012255,"miss",0.02233,"no"
43,"C",1,48,24,0.15,"Wide",-0.022575,0.321477,-0.01099,0.172029,-0.107051,-0.257143,0.090282,-0.003515,"miss",0.01906,"no"
43,"C",1,50,25,0.15,"Wide",-0.063196,0.226086,-0.067392,-0.193882,-0.120568,0.111885,-0.046026,-0.030356,"miss",0.03284,"no"
43,"C",1,55,26,0.15,"Wide",-0.056554,0.207383,-0.068804,-0.113828,0.134723,-0.076396,-0.158466,-0.065605,"hit",-0.009051,"no"
43,"C",1,56,27,0.15,"Wide",-0.136386,0.222401,-0.047848,-0.127959,-0.100885,0.008659,-0.4139,-0.087135,"miss",0.049251,"no"
43,"C",1,57,28,0.15,"Wide",0.060816,0.080911,0.066225,0.083015,0.125424,0.031437,-0.002023,0.01872,"miss",-0.042095,"no"
43,"C",1,58,29,0.15,"Wide",0.072952,0.304124,-0.114065,-0.07714,0.242167,0.130488,0.183309,0.097334,"miss",0.024382,"no"
43,"C",1,59,30,0.15,"Wide",-0.075647,0.170468,-0.14638,-0.16453,0.005694,0.021563,-0.094584,-0.123784,"miss",-0.048137,"no"
43,"C",1,60,31,0.15,"Wide",-0.115136,0.233792,-0.002462,-0.258471,-0.018963,-0.033115,-0.262672,-0.064889,"miss",0.050247,"no"
43,"C",1,61,32,0.15,"Wide",0.045951,0.223058,0.195296,-0.041352,-0.043152,-0.045562,0.164527,0.094146,"miss",0.048194,"no"
43,"C",1,62,33,0.15,"Wide",0.092053,0.098733,0.093788,0.125517,0.033872,0.160741,0.046348,0.084491,"hit",-0.007562,"no"
43,"C",1,63,34,0.15,"Wide",0.030707,0.258847,-0.00246,-0.023983,0.099143,0.25028,-0.169444,0.053156,"miss",0.022449,"no"
43,"C",1,65,35,0.15,"Wide",0.002088,0.261868,-0.228147,0.041205,0.003253,-0.033782,0.227911,0.014362,"hit",0.012274,"no"
43,"C",1,69,36,0.15,"Wide",-0.052502,0.370257,0.152836,-0.248038,0.056524,-0.25953,0.035696,-0.034943,"miss",0.017559,"no"
43,"C",1,71,37,0.15,"Wide",0.122057,0.450768,-0.108651,0.106292,0.49375,0.014914,0.103979,0.150046,"miss",0.027989,"no"
43,"C",1,72,38,0.15,"Wide",0.01169,0.081135,0.049876,0.031661,-0.052513,-0.008947,0.038373,0.00878,"hit",-0.00291,"no"
43,"C",1,76,39,0.15,"Wide",-0.080101,0.361738,0.185644,-0.316673,-0.055553,-0.140549,-0.073373,-0.083533,"hit",-0.003432,"no"
43,"C",1,80,40,0.15,"Wide",-0.094,0.355858,-0.252718,-0.041917,0.185508,-0.020395,-0.34048,-0.054731,"miss",0.039269,"no"
51,"C",1,1,1,0.15,"Wide",-0.108946,0.263623,-0.220296,-0.071871,0.055076,-0.274433,-0.033205,0.018494,"miss",0.127439,"no"
51,"C",1,6,2,0.15,"Wide",0.017888,0.231274,0.180521,-0.13811,0.050236,0.04298,-0.046189,0.033065,"miss",0.015178,"no"
51,"C",1,10,3,0.15,"Wide",0.040425,0.135062,-0.069337,0.06183,-0.003302,0.050479,0.162453,-0.009821,"miss",-0.050245,"no"
51,"C",1,12,4,0.15,"Wide",0.032757,0.203637,0.034657,0.161636,-0.054014,0.140362,-0.118854,0.160781,"miss",0.128024,"no"
51,"C",1,13,5,0.15,"Wide",0.113378,0.298724,0.302807,0.091308,-0.0443,0.261067,-0.043991,0.302351,"miss",0.188973,"yes"
51,"C",1,14,6,0.15,"Wide",-0.00087,0.333276,0.070427,-0.149683,0.15298,-0.233408,0.155335,-0.028177,"miss",-0.027307,"no"
51,"C",1,15,7,0.15,"Wide",0.008591,0.219746,0.02056,-0.052705,0.192584,-0.092679,-0.024807,-0.023076,"miss",-0.031667,"no"
51,"C",1,17,8,0.15,"Wide",-0.155047,0.187413,-0.077988,-0.266152,-0.050772,-0.232222,-0.148101,-0.160276,"hit",-0.005229,"no"
51,"C",1,18,9,0.15,"Wide",-0.049328,0.508623,-0.224248,0.142457,-0.289947,0.309631,-0.184531,-0.022923,"miss",0.026405,"no"
51,"C",1,19,10,0.15,"Wide",-0.001422,0.195587,0.054952,-0.064791,-0.009393,-0.155788,0.16791,0.011737,"hit",0.013159,"no"
51,"C",1,21,11,0.15,"Wide",-0.008791,0.279226,-0.040734,-0.246946,0.110253,-0.013156,0.146627,-0.034854,"miss",-0.026062,"no"
51,"C",1,22,12,0.15,"Wide",-0.118283,0.344819,0.020545,0.045365,-0.175102,-0.381981,-0.100244,-0.161052,"miss",-0.042769,"no"
51,"C",1,23,13,0.15,"Wide",0.138016,0.169848,0.079908,0.140669,0.040711,0.073366,0.355428,0.257821,"miss",0.119804,"no"
51,"C",1,25,14,0.15,"Wide",-0.007013,0.24639,-0.11635,0.15063,-0.052774,-0.139603,0.123031,0.023653,"miss",0.030666,"no"
51,"C",1,26,15,0.15,"Wide",0.015584,0.207377,-0.075843,-0.130422,0.058225,-0.001471,0.22743,0.004959,"hit",-0.010625,"no"
51,"C",1,29,16,0.15,"Wide",0.011171,0.299074,-0.226129,-0.082895,-0.00141,0.099295,0.266993,0.002443,"hit",-0.008728,"no"
51,"C",1,30,17,0.15,"Wide",-0.026328,0.190952,-0.01726,-0.133832,0.08547,-0.128153,0.062137,-0.013894,"hit",0.012433,"no"
51,"C",1,33,18,0.15,"Wide",0.100165,0.386447,0.234591,0.191093,-0.246205,0.115329,0.206018,-0.003357,"miss",-0.103522,"no"
51,"C",1,37,19,0.15,"Wide",-0.009686,0.246516,-0.130369,-0.057187,0.167019,-0.112227,0.084335,-0.017427,"hit",-0.007741,"no"
51,"C",1,38,20,0.15,"Wide",-0.07975,0.260238,-0.019718,-0.268022,0.006667,0.057785,-0.175458,-0.062011,"miss",0.017738,"no"
51,"C",1,42,21,0.15,"Wide",-0.004964,0.096214,-0.039386,-0.060321,-0.02941,-0.020075,0.124372,0.02181,"miss",0.026774,"no"
51,"C",1,46,22,0.15,"Wide",0.05154,0.143344,0.074752,0.161693,0.091284,0.032461,-0.102492,0.059746,"hit",0.008207,"no"
51,"C",1,47,23,0.15,"Wide",-0.03964,0.306939,-0.014244,0.161936,-0.252443,-0.120491,0.027041,0.006205,"miss",0.045846,"no"
51,"C",1,48,24,0.15,"Wide",0.051481,0.316015,0.26775,-0.14797,-0.024712,0.137125,0.025214,0.028284,"miss",-0.023197,"no"
51,"C",1,49,25,0.15,"Wide",0.059526,0.304447,0.167054,0.015061,-0.17214,0.219085,0.068569,0.095934,"miss",0.036408,"no"
51,"C",1,50,26,0.15,"Wide",0.049706,0.310263,-0.107113,0.282099,-0.066698,0.112872,0.02737,0.02169,"miss",-0.028015,"no"
51,"C",1,53,27,0.15,"Wide",0.061725,0.176462,-0.039005,0.121109,0.081156,-0.050484,0.195851,0.044332,"miss",-0.017393,"no"
51,"C",1,56,28,0.15,"Wide",0.095082,0.287651,0.296135,0.06084,-0.107125,0.104934,0.120629,0.116622,"miss",0.02154,"no"
51,"C",1,57,29,0.15,"Wide",-0.033115,0.403583,0.026782,0.138144,-0.074303,-0.382297,0.1261,0.031284,"miss",0.064399,"no"
51,"C",1,58,30,0.15,"Wide",-0.017725,0.200017,0.03165,-0.048228,0.019863,0.137326,-0.229238,0.02276,"miss",0.040485,"no"
51,"C",1,59,31,0.15,"Wide",0.040016,0.18163,0.105888,0.029021,0.09894,-0.11681,0.083039,0.021495,"miss",-0.018521,"no"
51,"C",1,60,32,0.15,"Wide",0.053948,0.15978,0.103848,0.104733,0.028082,-0.083235,0.116309,0.029539,"miss",-0.024409,"no"
51,"C",1,61,33,0.15,"Wide",-0.09423,0.184567,-0.246125,-0.099796,-0.026324,-0.13794,0.039038,-0.029423,"miss",0.064807,"no"
51,"C",1,65,34,0.15,"Wide",-0.02334,0.291467,-0.17321,-0.164659,-0.099237,0.138668,0.181736,-0.002434,"miss",0.020906,"no"
51,"C",1,66,35,0.15,"Wide",-0.032706,0.280429,-0.112442,0.145724,-0.090717,-0.212305,0.106209,0.002339,"miss",0.035046,"no"
51,"C",1,67,36,0.15,"Wide",0.005995,0.329125,-0.16613,0.228173,-0.004459,-0.154003,0.126396,-0.002065,"hit",-0.00806,"no"
51,"C",1,72,37,0.15,"Wide",-0.125125,0.324016,0.11505,-0.106127,-0.213548,-0.322473,-0.098526,-0.077703,"miss",0.047422,"no"
51,"C",1,74,38,0.15,"Wide",-0.147214,0.190491,-0.204296,-0.214249,0.013539,-0.198585,-0.132478,-0.145565,"hit",0.001648,"no"
51,"C",1,79,39,0.15,"Wide",0.042188,0.28306,0.09592,0.228175,-0.15772,-0.00927,0.053834,0.048515,"hit",0.006328,"no"
51,"C",1,80,40,0.15,"Wide",0.113533,0.271076,-0.073958,0.268142,0.21502,0.150289,0.008174,0.075267,"miss",-0.038266,"no"
59,"C",1,4,1,0.15,"Wide",0.030378,0.193415,-0.047781,0.175512,-0.053004,0.084493,-0.007331,-0.00488,"miss",-0.035258,"no"
59,"C",1,5,2,0.15,"Wide",-0.097368,0.227539,-0.007474,0.067357,-0.208848,-0.131154,-0.20672,-0.05683,"miss",0.040538,"no"
59,"C",1,7,3,0.15,"Wide",0.023072,0.472626,0.419617,0.030589,-0.128734,0.12831,-0.334424,0.055167,"miss",0.032095,"no"
59,"C",1,8,4,0.15,"Wide",0.028603,0.194063,-0.071977,0.190276,0.03262,0.0364,-0.044303,0.050759,"miss",0.022156,"no"
59,"C",1,10,5,0.15,"Wide",-0.15459,0.078489,-0.113351,-0.18482,-0.123041,-0.204944,-0.146796,-0.176686,"miss",-0.022095,"no"
59,"C",1,13,6,0.15,"Wide",-0.046803,0.173571,0.001705,-0.111618,-0.139371,-0.125559,0.140829,-0.106112,"miss",-0.059309,"no"
59,"C",1,14,7,0.15,"Wide",0.038763,0.242463,-0.039854,-0.031921,0.208788,-0.087422,0.144222,0.004684,"miss",-0.034079,"no"
59,"C",1,15,8,0.15,"Wide",0.024923,0.163993,0.144033,-0.078382,-0.018444,0.029184,0.048223,0.028453,"hit",0.00353,"no"
59,"C",1,16,9,0.15,"Wide",0.033939,0.1914,-0.060014,0.055735,-0.018337,0.189981,0.002329,0.03061,"hit",-0.003329,"no"
59,"C",1,17,10,0.15,"Wide",-0.067199,0.122558,-0.148165,0.017142,-0.086733,-0.036869,-0.081369,-0.094888,"miss",-0.02769,"no"
59,"C",1,19,11,0.15,"Wide",0.050181,0.175212,0.210945,0.006136,0.010271,0.045454,-0.021902,0.03854,"hit",-0.01164,"no"
59,"C",1,21,12,0.15,"Wide",0.046808,0.336658,0.159852,0.317585,0.005483,-0.062402,-0.186476,0.019354,"miss",-0.027455,"no"
59,"C",1,23,13,0.15,"Wide",0.06901,0.26189,0.054348,0.127196,0.180224,-0.157546,0.140828,0.107099,"miss",0.038089,"no"
59,"C",1,25,14,0.15,"Wide",0.058487,0.248274,-0.131692,0.157602,-0.031764,0.067507,0.230782,0.056872,"hit",-0.001615,"no"
59,"C",1,26,15,0.15,"Wide",-0.004257,0.187741,-0.087164,0.091129,-0.094182,0.100624,-0.031692,-0.028542,"miss",-0.024285,"no"
59,"C",1,28,16,0.15,"Wide",-0.131368,0.438746,0.171552,-0.30266,0.084814,-0.220283,-0.390261,-0.155731,"miss",-0.024364,"no"
59,"C",1,29,17,0.15,"Wide",-0.014586,0.201345,-0.096871,-0.003481,0.092709,-0.15409,0.088802,-0.00024,"hit",0.014346,"no"
