"Participant","Group","Block","TrialNumOrig","TrialNumByTT","TType","PriorSD","LikelihoodSD","LLType","LLMean","LSD","CoinX","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
158,"2",2,114,55,"PL",0.085,0.15,"Wide",-0.171935,0.233026,0.029831,-0.005869,-0.226901,-0.194026,-0.32128,-0.111598,-0.221676,"miss",-0.049741,0.052839,0.042058,"no"
158,"2",2,115,56,"PL",0.085,0.15,"Wide",0.083411,0.296194,-0.046786,0.09064,0.009027,-0.043166,0.338708,0.021847,0.102451,"miss",0.01904,0.541369,0.502188,"no"
158,"2",2,116,57,"PL",0.085,0.15,"Wide",-0.107089,0.219222,-0.155124,-0.094533,-0.141199,-0.087546,0.085885,-0.298049,0.051214,"miss",0.158303,0.581476,0.713949,"no"
158,"2",2,118,58,"PL",0.085,0.15,"Wide",0.055918,0.337784,0.006545,-0.183447,0.066245,-0.030837,0.27198,0.15565,0.106119,"miss",0.0502,0.459336,0.461102,"no"
158,"2",2,119,59,"PL",0.085,0.15,"Wide",0.13572,0.293579,0.050679,-0.059782,0.150181,0.134003,-0.009003,0.463201,0.108347,"miss",-0.027373,0.596872,0.489192,"no"
158,"2",2,120,60,"PL",0.085,0.15,"Wide",-0.110499,0.292796,-0.133982,-0.179273,-0.066328,0.116506,-0.275315,-0.148086,0.016903,"miss",0.127403,0.840277,0.952611,"no"
158,"2",3,121,61,"PL",0.085,0.15,"Wide",-0.004632,0.306671,0.058681,-0.018919,-0.043227,-0.196624,-0.142203,0.377815,-0.03378,"miss",-0.029148,0.907651,0.920337,"no"
158,"2",3,123,62,"PL",0.085,0.15,"Wide",-0.000758,0.330527,0.002577,-0.114683,-0.227418,0.003491,0.199933,0.134887,-0.051433,"miss",-0.050675,0.787675,0.823672,"no"
158,"2",3,127,63,"PL",0.085,0.15,"Wide",-0.043747,0.107848,0.005683,-0.08763,0.010134,0.02784,-0.043421,-0.12566,0.034435,"miss",0.078182,0.831463,0.746661,"no"
158,"2",3,128,64,"PL",0.085,0.15,"Wide",0.095505,0.252582,0.082002,0.087934,-0.050329,0.299828,0.072479,0.067614,0.067079,"hit",-0.028426,0.83958,0.776956,"no"
158,"2",3,130,65,"PL",0.085,0.15,"Wide",-0.008225,0.392334,0.097721,0.034994,0.117895,-0.300376,0.211854,-0.105492,-0.060852,"miss",-0.052626,0.729979,0.768035,"no"
158,"2",3,131,66,"PL",0.085,0.15,"Wide",0.006153,0.193771,0.0418,-0.059297,0.145445,0.051435,0.067052,-0.17387,0.017349,"miss",0.011196,0.97742,0.97827,"no"
158,"2",3,133,67,"PL",0.085,0.15,"Wide",-0.040108,0.138046,-0.100049,-0.009958,0.015659,-0.005269,0.029154,-0.230126,-0.006543,"miss",0.033566,0.999066,0.998094,"no"
158,"2",3,135,68,"PL",0.085,0.15,"Wide",0.067997,0.391076,0.067132,0.214566,0.080829,0.04714,-0.278484,0.275932,-0.072653,"miss",-0.14065,0.485433,0.661151,"no"
158,"2",3,136,69,"PL",0.085,0.15,"Wide",-0.013808,0.326415,-0.023636,0.277412,-0.01787,0.00212,-0.024666,-0.306039,-0.006394,"miss",0.007415,0.999162,0.997763,"no"
158,"2",3,138,70,"PL",0.085,0.15,"Wide",0.008489,0.114452,0.044825,0.084018,-0.016283,0.060918,0.026868,-0.113076,-0.011966,"miss",-0.020455,0.982274,0.97633,"no"
158,"2",3,139,71,"PL",0.085,0.15,"Wide",0.160277,0.25331,0.089867,0.192681,0.120041,-0.042366,0.106154,0.424876,0.063373,"miss",-0.096904,0.947268,0.843308,"no"
158,"2",3,140,72,"PL",0.085,0.15,"Wide",-0.139472,0.194176,-0.130431,-0.026018,-0.172347,-0.20042,-0.017034,-0.281541,-0.026079,"miss",0.113392,0.994457,0.998907,"no"
158,"2",3,143,73,"PL",0.085,0.15,"Wide",-0.172203,0.1818,-0.186079,-0.04535,-0.10637,-0.251554,-0.249717,-0.208023,-0.102151,"miss",0.070052,0.718664,0.653031,"no"
158,"2",3,144,74,"PL",0.085,0.15,"Wide",-0.02042,0.249129,-0.10437,0.084974,0.018263,-0.046615,0.147827,-0.30655,-0.058286,"miss",-0.037866,0.772308,0.784628,"no"
158,"2",3,148,75,"PL",0.085,0.15,"Wide",-0.014858,0.352461,0.015306,-0.180393,-0.13635,0.27143,-0.005522,-0.023458,0.001375,"hit",0.016234,0.997743,0.99965,"no"
158,"2",3,150,76,"PL",0.085,0.15,"Wide",0.069421,0.282928,0.018861,0.244648,-0.08971,-0.021333,0.192687,0.020813,0.027013,"hit",-0.042408,0.990702,0.966601,"no"
158,"2",3,151,77,"PL",0.085,0.15,"Wide",0.005936,0.257634,0.038541,-0.147952,-0.112155,0.126562,0.123917,0.039307,-0.007354,"miss",-0.01329,0.992992,0.995199,"no"
158,"2",3,152,78,"PL",0.085,0.15,"Wide",-0.015562,0.099165,-0.032168,-0.012221,-0.028695,-0.00988,-0.102441,0.075429,0.00454,"miss",0.020101,0.993726,0.98534,"no"
158,"2",3,155,79,"PL",0.085,0.15,"Wide",-0.136989,0.264745,-0.102494,-0.041989,-0.286251,-0.14655,0.049855,-0.260008,-0.04988,"miss",0.087109,0.975319,0.900791,"no"
158,"2",3,157,80,"PL",0.085,0.15,"Wide",0.073022,0.185887,0.067782,0.003155,0.137221,0.174116,0.157899,-0.107281,0.108898,"miss",0.035876,0.470022,0.462227,"no"
158,"2",3,158,81,"PL",0.085,0.15,"Wide",0.022741,0.229536,-0.007833,0.101903,-0.180102,0.030615,0.090895,0.070392,-0.113574,"miss",-0.136314,0.275543,0.346529,"no"
158,"2",3,159,82,"PL",0.085,0.15,"Wide",-0.054812,0.151279,-0.04794,-0.066431,0.033995,-0.026035,0.021112,-0.236702,-0.22608,"miss",-0.171268,0.016351,0.016469,"no"
158,"2",3,160,83,"PL",0.085,0.15,"Wide",0.015749,0.302219,-0.0153,0.040015,-0.223102,0.111256,-0.092315,0.24289,-0.000775,"hit",-0.016524,0.998076,0.999723,"no"
158,"2",3,162,84,"PL",0.085,0.15,"Wide",-0.080472,0.237157,-0.067311,0.027971,-0.174161,0.036914,-0.228339,-0.064744,0.260012,"miss",0.340484,0.000823,0.00358,"yes"
158,"2",3,165,85,"PL",0.085,0.15,"Wide",-0.235305,0.352292,-0.140525,-0.138585,-0.49375,-0.01928,-0.26991,-0.255002,-0.200438,"miss",0.034867,0.154959,0.077042,"no"
158,"2",3,168,86,"PL",0.085,0.15,"Wide",0.033086,0.155962,0.067881,0.077992,0.07173,0.132586,0.054526,-0.171405,-0.031946,"miss",-0.065032,0.864757,0.869813,"no"
158,"2",3,169,87,"PL",0.085,0.15,"Wide",0.045495,0.111994,0.006487,0.078074,-0.035862,0.03863,0.114562,0.03207,-0.002941,"hit",-0.048436,0.982349,0.959348,"no"
158,"2",3,172,88,"PL",0.085,0.15,"Wide",0.03576,0.191327,0.060953,0.121104,0.047726,-0.106587,0.127282,-0.010725,0.043006,"miss",0.007246,0.898529,0.892641,"no"
158,"2",3,173,89,"PL",0.085,0.15,"Wide",-0.071111,0.204015,-0.005059,-0.116831,-0.1407,0.111952,-0.099052,-0.110923,-0.035465,"miss",0.035645,0.970409,0.950937,"no"
158,"2",3,177,90,"PL",0.085,0.15,"Wide",0.143646,0.16572,0.108718,0.207508,0.265942,0.158437,0.093124,-0.006781,-0.206929,"miss",-0.350575,0.004917,0.007608,"yes"
174,"2",1,1,1,"PL",0.085,0.15,"Wide",-0.062832,0.240449,-0.056718,0.097147,-0.030145,-0.22686,-0.125726,-0.028576,0.027608,"hit",0.090441,0.846126,0.911455,"no"
174,"2",1,2,2,"PL",0.085,0.15,"Wide",-0.096527,0.328737,-0.037327,-0.021265,0.065951,-0.354437,-0.179236,0.006352,-0.045494,"hit",0.051033,0.956848,0.89192,"no"
174,"2",1,4,3,"PL",0.085,0.15,"Wide",-0.007981,0.338477,0.064502,0.011178,-0.123855,0.166362,-0.258746,0.165157,-0.030522,"miss",-0.022541,0.928452,0.935999,"no"
174,"2",1,5,4,"PL",0.085,0.15,"Wide",-0.070719,0.322457,0.006296,-0.002064,-0.287842,0.144505,-0.146747,-0.061446,0.001469,"hit",0.072188,0.968862,0.997294,"no"
174,"2",1,8,5,"PL",0.085,0.15,"Wide",0.058592,0.146288,0.071871,-0.0479,0.117077,-0.004556,0.068816,0.159523,0.0584,"hit",-0.000192,0.837618,0.839369,"no"
174,"2",1,10,6,"PL",0.085,0.15,"Wide",0.056706,0.230082,0.083261,-0.080635,-0.064447,0.180288,0.103369,0.144957,-0.026263,"miss",-0.082969,0.864395,0.917933,"no"
174,"2",1,11,7,"PL",0.085,0.15,"Wide",0.018794,0.229985,-0.116276,-0.00227,-0.182115,0.042494,0.112567,0.123295,-0.002553,"miss",-0.021347,0.995403,0.998189,"no"
174,"2",1,12,8,"PL",0.085,0.15,"Wide",0.012053,0.446164,-0.013285,-0.007592,0.152077,0.372588,-0.131704,-0.325103,0.018427,"miss",0.006374,0.978413,0.977116,"no"
174,"2",1,13,9,"PL",0.085,0.15,"Wide",0.180162,0.209674,0.100373,0.094594,0.04545,0.294502,0.15095,0.315316,0.001693,"miss",-0.178469,0.851259,0.955822,"no"
174,"2",1,15,10,"PL",0.085,0.15,"Wide",0.020373,0.18348,0.012726,-0.098245,0.057241,-0.025221,-0.055798,0.223887,0.070451,"miss",0.050079,0.677156,0.688105,"no"
174,"2",1,17,11,"PL",0.085,0.15,"Wide",0.0386,0.239787,-0.006604,0.235424,0.045845,-0.080367,-0.028252,0.020347,-0.0232,"miss",-0.0618,0.908038,0.943006,"no"
174,"2",1,19,12,"PL",0.085,0.15,"Wide",0.065993,0.127106,0.015012,0.034545,0.166265,0.111091,0.062868,-0.044804,0.065872,"miss",-0.000121,0.798001,0.813885,"no"
174,"2",1,21,13,"PL",0.085,0.15,"Wide",-0.162583,0.19903,-0.032441,-0.070977,-0.042217,-0.285221,-0.189272,-0.225227,-0.041286,"hit",0.121296,0.999716,0.978836,"no"
174,"2",1,25,14,"PL",0.085,0.15,"Wide",0.093813,0.154197,0.035097,0.189866,0.071844,0.142418,-0.014128,0.079065,0.005165,"miss",-0.088648,0.972129,0.975285,"no"
174,"2",1,26,15,"PL",0.085,0.15,"Wide",-0.030461,0.351253,-0.05705,0.250052,-0.19123,0.065535,-0.057605,-0.219058,0.111694,"miss",0.142155,0.275562,0.391541,"no"
174,"2",1,30,16,"PL",0.085,0.15,"Wide",0.10391,0.399658,0.110736,0.018144,0.394785,-0.088779,-0.055042,0.250442,0.165299,"miss",0.061389,0.168273,0.155287,"no"
174,"2",1,31,17,"PL",0.085,0.15,"Wide",0.062428,0.313491,0.002585,-0.205587,0.044823,0.136859,0.008024,0.328022,0.024222,"miss",-0.038206,0.992588,0.970998,"no"
174,"2",1,32,18,"PL",0.085,0.15,"Wide",0.059861,0.38956,0.033425,0.031226,0.079109,-0.073241,0.409345,-0.147134,0.04311,"hit",-0.016751,0.928559,0.888903,"no"
174,"2",1,34,19,"PL",0.085,0.15,"Wide",-0.06405,0.248107,-0.109837,-0.089752,0.100656,-0.22791,0.014647,-0.117893,0.048799,"miss",0.11285,0.686265,0.788723,"no"
174,"2",1,37,20,"PL",0.085,0.15,"Wide",0.103312,0.369257,0.124518,0.048065,0.438939,-0.020431,0.053354,-0.003369,0.002835,"miss",-0.100476,0.95591,0.999595,"no"
174,"2",1,39,21,"PL",0.085,0.15,"Wide",0.058779,0.193078,0.103702,0.049807,-0.038311,-0.069461,0.122301,0.229561,0.011606,"miss",-0.047174,0.999347,0.99965,"no"
174,"2",1,44,22,"PL",0.085,0.15,"Wide",0.002157,0.269469,0.016235,0.059767,-0.031501,0.044454,-0.239994,0.178059,-0.130148,"miss",-0.132305,0.211897,0.276105,"no"
174,"2",1,46,23,"PL",0.085,0.15,"Wide",-0.020924,0.320062,-0.017789,-0.045287,0.073694,0.169024,-0.259023,-0.043031,-0.02115,"hit",-0.000226,0.976822,0.971576,"no"
174,"2",1,48,24,"PL",0.085,0.15,"Wide",-0.231179,0.133962,-0.070036,-0.261515,-0.235629,-0.34301,-0.214505,-0.101234,-0.156813,"miss",0.074366,0.398498,0.453979,"no"
174,"2",1,50,25,"PL",0.085,0.15,"Wide",0.064087,0.424672,0.019662,0.334326,0.102271,-0.058765,-0.232071,0.174674,0.016849,"hit",-0.047238,0.999853,0.985288,"no"
174,"2",1,51,26,"PL",0.085,0.15,"Wide",-0.106417,0.218404,-0.056637,-0.131976,-0.166703,0.093485,-0.103157,-0.223735,-0.102552,"miss",0.003865,0.586023,0.536882,"no"
174,"2",1,53,27,"PL",0.085,0.15,"Wide",-0.069252,0.318005,0.031673,-0.094645,-0.172105,0.221632,-0.102116,-0.199026,-0.009197,"miss",0.060055,0.994717,0.998453,"no"
174,"2",1,54,28,"PL",0.085,0.15,"Wide",-0.175973,0.271865,-0.096415,-0.279689,-0.288818,0.00674,-0.285157,-0.032944,-0.048443,"miss",0.127531,0.997083,0.921981,"no"
174,"2",1,56,29,"PL",0.085,0.15,"Wide",-0.095,0.102215,-0.070122,-0.167207,-0.112616,-0.025439,-0.089451,-0.080286,-0.086371,"miss",0.008629,0.694977,0.768992,"no"
174,"2",1,60,30,"PL",0.085,0.15,"Wide",-0.156572,0.311421,0.014763,-0.232032,0.118331,-0.20295,-0.271473,-0.194737,-0.060733,"miss",0.095839,0.954349,0.831783,"no"
174,"2",2,61,31,"PL",0.085,0.15,"Wide",0.11018,0.23373,-0.027692,0.273121,0.157254,0.116967,0.18142,-0.177865,0.07302,"miss",-0.03716,0.82342,0.754124,"no"
174,"2",2,64,32,"PL",0.085,0.15,"Wide",0.051369,0.197825,-0.119222,-0.115728,0.142295,0.063191,0.104014,0.06307,-0.010792,"miss",-0.062161,0.951954,0.971582,"no"
174,"2",2,66,33,"PL",0.085,0.15,"Wide",0.04925,0.389828,0.01351,0.001871,0.14522,0.242302,-0.269728,0.126586,0.011436,"hit",-0.037814,0.999974,0.993908,"no"
174,"2",2,67,34,"PL",0.085,0.15,"Wide",-0.03011,0.205715,-0.019181,0.054277,0.00097,0.028753,-0.205513,-0.029038,-0.045688,"miss",-0.015578,0.874779,0.871515,"no"
174,"2",2,68,35,"PL",0.085,0.15,"Wide",-0.065951,0.379433,0.002489,0.055007,0.190878,-0.179371,-0.289786,-0.106483,-0.088949,"miss",-0.022998,0.61682,0.587005,"no"
174,"2",2,70,36,"PL",0.085,0.15,"Wide",0.060075,0.293852,0.000559,-0.01359,0.123871,-0.047461,0.30722,-0.069663,0.056471,"miss",-0.003604,0.852743,0.818242,"no"
174,"2",2,72,37,"PL",0.085,0.15,"Wide",-0.115595,0.217857,0.032853,-0.142303,-0.098838,-0.175713,0.081442,-0.242562,-0.067124,"miss",0.048471,0.870746,0.807844,"no"
174,"2",2,73,38,"PL",0.085,0.15,"Wide",-0.021524,0.275739,0.012748,-0.068786,-0.169769,0.175496,-0.123825,0.079262,-0.004221,"miss",0.017303,0.999907,0.999582,"no"
174,"2",2,75,39,"PL",0.085,0.15,"Wide",0.249108,0.064885,0.028176,0.213853,0.278527,0.238715,0.291759,0.222684,0.259434,"miss",0.010326,0.027474,0.14431,"no"
174,"2",2,79,40,"PL",0.085,0.15,"Wide",-0.028182,0.589584,-0.081201,-0.162451,-0.376377,-0.03574,0.427883,0.005773,0.023334,"miss",0.051516,0.920545,0.960587,"no"
174,"2",2,81,41,"PL",0.085,0.15,"Wide",-0.020311,0.272501,-0.04562,0.080614,-0.067502,0.032287,-0.254774,0.107822,-0.103075,"miss",-0.082764,0.416784,0.460525,"no"
174,"2",2,83,42,"PL",0.085,0.15,"Wide",-0.22929,0.385013,-0.182257,-0.244411,-0.075397,0.028772,-0.453521,-0.401893,-0.047984,"miss",0.181306,0.994561,0.904205,"no"
174,"2",2,87,43,"PL",0.085,0.15,"Wide",-0.103428,0.141434,-0.049766,-0.188837,-0.033454,-0.121323,-0.020497,-0.153027,-0.03898,"hit",0.064448,0.982743,0.987611,"no"
174,"2",2,88,44,"PL",0.085,0.15,"Wide",0.070627,0.200563,0.074918,-0.062577,0.10275,0.215323,0.051596,0.046045,0.044831,"miss",-0.025797,0.932821,0.909972,"no"
174,"2",2,89,45,"PL",0.085,0.15,"Wide",0.027163,0.330501,-0.03246,0.20098,0.187649,-0.167459,0.095073,-0.180428,-0.054624,"miss",-0.081787,0.711312,0.792207,"no"
174,"2",2,90,46,"PL",0.085,0.15,"Wide",-0.10747,0.368183,-0.153583,-0.063981,-0.003583,-0.178533,-0.42823,0.136975,-0.121619,"miss",-0.014149,0.436609,0.375418,"no"
174,"2",2,92,47,"PL",0.085,0.15,"Wide",0.023191,0.278569,0.090798,-0.051772,-0.016657,-0.122244,0.244229,0.0624,-0.004253,"miss",-0.027443,0.991152,0.997083,"no"
174,"2",2,97,48,"PL",0.085,0.15,"Wide",-0.004643,0.495311,0.005011,0.40015,-0.273248,-0.069076,0.038595,-0.119636,-0.08761,"miss",-0.082967,0.506804,0.581063,"no"
174,"2",2,98,49,"PL",0.085,0.15,"Wide",-0.047134,0.128748,0.039898,-0.025229,-0.145719,-0.05611,-0.092159,0.083547,0.007555,"miss",0.054689,0.967691,0.953878,"no"
174,"2",2,99,50,"PL",0.085,0.15,"Wide",0.081373,0.316161,0.02166,-0.130377,-0.021021,0.038091,0.270201,0.24997,-0.04848,"miss",-0.129852,0.654827,0.806408,"no"
174,"2",2,102,51,"PL",0.085,0.15,"Wide",0.090264,0.052819,-0.088612,0.067257,0.093516,0.051678,0.109953,0.128915,0.104204,"miss",0.01394,0.540662,0.687963,"no"
174,"2",2,104,52,"PL",0.085,0.15,"Wide",-0.040307,0.321921,0.029487,-0.041267,0.167887,0.031618,-0.273966,-0.085806,-0.066067,"miss",-0.02576,0.749966,0.743302,"no"
174,"2",2,108,53,"PL",0.085,0.15,"Wide",-0.12375,0.20393,-0.054375,-0.119261,-0.042006,-0.276072,-0.017538,-0.163871,-0.057572,"hit",0.066177,0.933618,0.882872,"no"
174,"2",2,111,54,"PL",0.085,0.15,"Wide",-0.102773,0.25093,0.022094,-0.141634,-0.193047,-0.100372,0.12275,-0.20156,0.036262,"hit",0.139035,0.711186,0.844933,"no"
174,"2",2,114,55,"PL",0.085,0.15,"Wide",-0.02874,0.243968,-0.069309,-0.04607,-0.115613,-0.04518,0.192349,-0.129189,-0.07224,"hit",-0.0435,0.679133,0.691305,"no"
174,"2",2,115,56,"PL",0.085,0.15,"Wide",0.034087,0.276191,-0.038044,0.122407,0.178202,-0.18299,0.051839,0.000977,0.020614,"miss",-0.013473,0.986283,0.976739,"no"
174,"2",2,116,57,"PL",0.085,0.15,"Wide",0.037624,0.266701,-0.065891,-0.200869,0.005961,0.111544,0.068764,0.20272,-0.034022,"miss",-0.071646,0.844235,0.898819,"no"
174,"2",2,117,58,"PL",0.085,0.15,"Wide",0.02702,0.239248,0.050668,0.047814,-0.165865,0.131663,0.119213,0.002273,0.422225,"miss",0.395206,0,0.000001,"yes"
174,"2",2,119,59,"PL",0.085,0.15,"Wide",-0.093501,0.269982,-0.089719,-0.081803,-0.031839,-0.078316,-0.342991,0.067442,-0.080094,"hit",0.013407,0.741515,0.677813,"no"
174,"2",2,120,60,"PL",0.085,0.15,"Wide",0.111642,0.287856,0.047506,0.043058,0.200211,0.340806,-0.003801,-0.022063,0.06102,"hit",-0.050622,0.900927,0.816225,"no"
174,"2",3,121,61,"PL",0.085,0.15,"Wide",0.01572,0.242369,0.011408,0.215815,-0.043715,-0.103448,-0.015094,0.02504,-0.122268,"miss",-0.137987,0.235816,0.304425,"no"
174,"2",3,124,62,"PL",0.085,0.15,"Wide",-0.011886,0.271431,-0.03774,-0.080412,0.127662,0.066029,0.134958,-0.307665,-0.002468,"miss",0.009418,0.999984,0.99985,"no"
174,"2",3,128,63,"PL",0.085,0.15,"Wide",0.007305,0.079306,-0.029883,-0.040715,-0.035692,0.00167,0.040337,0.070926,0.020001,"miss",0.012696,0.970268,0.962531,"no"
174,"2",3,130,64,"PL",0.085,0.15,"Wide",0.02851,0.42375,-0.013216,-0.13441,0.368228,-0.162896,0.05876,0.012865,0.060845,"miss",0.032335,0.767862,0.774256,"no"
174,"2",3,133,65,"PL",0.085,0.15,"Wide",0.074846,0.163056,0.03642,0.171846,0.018303,0.00844,0.166922,0.008719,0.036423,"hit",-0.038423,0.97025,0.964116,"no"
174,"2",3,134,66,"PL",0.085,0.15,"Wide",0.170827,0.343113,0.09246,0.07767,0.134861,0.198675,0.480811,-0.03788,0.117957,"miss",-0.05287,0.588074,0.425576,"no"
174,"2",3,138,67,"PL",0.085,0.15,"Wide",-0.140649,0.221403,-0.225843,-0.234746,0.004213,-0.21474,-0.031748,-0.226227,-0.166971,"miss",-0.026321,0.201449,0.173357,"no"
174,"2",3,139,68,"PL",0.085,0.15,"Wide",0.036659,0.244196,0.068963,-0.065762,0.160895,0.153031,0.123372,-0.188242,0.094201,"miss",0.057542,0.516315,0.533151,"no"
174,"2",3,140,69,"PL",0.085,0.15,"Wide",-0.042938,0.256544,0.000071,0.012245,0.177435,-0.053492,-0.102213,-0.248664,-0.095944,"miss",-0.053006,0.514578,0.525782,"no"
174,"2",3,141,70,"PL",0.085,0.15,"Wide",0.13257,0.287412,0.124283,0.070467,-0.006038,0.332437,0.007553,0.25843,0.135397,"hit",0.002828,0.3801,0.311688,"no"
174,"2",3,144,71,"PL",0.085,0.15,"Wide",0.052834,0.126765,-0.032637,0.006552,0.042998,0.084496,0.158555,-0.028434,0.060844,"miss",0.00801,0.811084,0.8211,"no"
174,"2",3,145,72,"PL",0.085,0.15,"Wide",-0.148099,0.215077,-0.070778,-0.227418,-0.261657,-0.239252,-0.045444,0.033278,-0.154725,"miss",-0.006626,0.277775,0.235659,"no"
174,"2",3,147,73,"PL",0.085,0.15,"Wide",-0.099074,0.069099,-0.104704,-0.129932,-0.113194,-0.134556,-0.112229,-0.005457,-0.174638,"miss",-0.075564,0.127476,0.10266,"no"
174,"2",3,149,74,"PL",0.085,0.15,"Wide",-0.039437,0.234872,0.072996,-0.057538,-0.147176,0.089983,-0.185693,0.103238,-0.095297,"miss",-0.05586,0.512952,0.526584,"no"
174,"2",3,150,75,"PL",0.085,0.15,"Wide",-0.052984,0.209012,-0.061554,0.010286,-0.227778,0.00524,0.021999,-0.07467,-0.015964,"miss",0.03702,0.999135,0.994292,"no"
174,"2",3,151,76,"PL",0.085,0.15,"Wide",0.025125,0.191528,-0.011959,-0.003231,0.041602,-0.079583,-0.083997,0.250834,-0.031018,"miss",-0.056143,0.882284,0.903157,"no"
174,"2",3,152,77,"PL",0.085,0.15,"Wide",-0.199029,0.193606,-0.13055,-0.127663,-0.216281,-0.086669,-0.337871,-0.226658,-0.121923,"hit",0.077106,0.61169,0.515911,"no"
174,"2",3,154,78,"PL",0.085,0.15,"Wide",-0.038425,0.203202,-0.061984,-0.092018,0.037322,-0.134173,0.110249,-0.113507,-0.085581,"miss",-0.047155,0.589664,0.596844,"no"
174,"2",3,155,79,"PL",0.085,0.15,"Wide",-0.288439,0.217922,-0.164871,-0.10085,-0.391164,-0.289206,-0.288948,-0.372029,0.003078,"miss",0.291517,0.614633,0.874163,"yes"
174,"2",3,158,80,"PL",0.085,0.15,"Wide",-0.06486,0.396564,-0.052761,-0.192175,-0.075869,0.290635,-0.172316,-0.174576,-0.125681,"miss",-0.060821,0.33358,0.337061,"no"
174,"2",3,159,81,"PL",0.085,0.15,"Wide",0.08535,0.282912,0.069594,0.074224,0.151147,-0.027538,0.319999,-0.091083,0.017593,"miss",-0.067756,0.999098,0.99171,"no"
174,"2",3,160,82,"PL",0.085,0.15,"Wide",0.107481,0.408302,0.113474,0.129773,-0.221447,0.330725,0.05045,0.247903,0.125602,"hit",0.018121,0.406878,0.348171,"no"
174,"2",3,162,83,"PL",0.085,0.15,"Wide",-0.278245,0.374526,-0.226988,-0.31597,-0.179111,0.01166,-0.475912,-0.431892,-0.259295,"miss",0.01895,0.035499,0.012612,"no"
174,"2",3,165,84,"PL",0.085,0.15,"Wide",0.156909,0.104876,0.157845,0.194406,0.068694,0.132267,0.1646,0.224578,0.255502,"miss",0.098593,0.013657,0.014185,"no"
174,"2",3,166,85,"PL",0.085,0.15,"Wide",0.00439,0.182347,-0.102401,-0.063269,-0.064626,0.063901,-0.104038,0.189982,-0.01566,"miss",-0.02005,0.974895,0.977588,"no"
174,"2",3,168,86,"PL",0.085,0.15,"Wide",-0.039916,0.185834,0.019852,-0.131026,0.010144,-0.153063,-0.07933,0.153696,-0.044644,"miss",-0.004728,0.894984,0.888168,"no"
174,"2",3,174,87,"PL",0.085,0.15,"Wide",0.073834,0.331587,0.015463,0.239319,-0.175895,-0.028723,0.157693,0.176778,0.077603,"miss",0.003769,0.723684,0.675795,"no"
174,"2",3,175,88,"PL",0.085,0.15,"Wide",0.052593,0.216121,0.076048,0.206783,0.107623,0.017707,-0.082712,0.013565,0.347837,"miss",0.295244,0.000037,0.000097,"yes"
174,"2",3,178,89,"PL",0.085,0.15,"Wide",0.05782,0.260526,0.032862,0.151622,0.186586,-0.13276,-0.017681,0.101334,0.05502,"miss",-0.0028,0.858556,0.829894,"no"
174,"2",3,179,90,"PL",0.085,0.15,"Wide",0.107323,0.131212,0.015171,0.15968,0.110522,0.02719,0.191852,0.04737,0.102743,"miss",-0.004579,0.586261,0.610992,"no"
182,"2",1,1,1,"PL",0.085,0.15,"Wide",-0.041662,0.491053,-0.050849,0.296763,-0.2849,0.115919,-0.246688,-0.089406,0.025751,"hit",0.067413,0.889616,0.949707,"no"
182,"2",1,2,2,"PL",0.085,0.15,"Wide",-0.000434,0.140549,-0.012147,0.100457,0.005781,-0.096941,-0.015207,0.003741,0.027423,"miss",0.027857,0.933454,0.931196,"no"
182,"2",1,6,3,"PL",0.085,0.15,"Wide",0.175224,0.266839,0.055877,0.28926,0.086946,0.007719,0.324666,0.167528,0.190762,"miss",0.015539,0.136001,0.098868,"no"
182,"2",1,10,4,"PL",0.085,0.15,"Wide",-0.013475,0.294664,-0.01365,-0.188867,0.210288,0.002139,-0.089084,-0.001851,0.025161,"miss",0.038636,0.929156,0.950074,"no"
182,"2",1,12,5,"PL",0.085,0.15,"Wide",0.125709,0.348166,-0.014297,0.16947,-0.186514,0.199011,0.080691,0.365885,0.060025,"miss",-0.065684,0.924115,0.814859,"no"
182,"2",1,16,6,"PL",0.085,0.15,"Wide",-0.094475,0.106063,-0.040622,-0.144552,-0.165263,-0.053715,-0.053377,-0.055469,-0.091459,"miss",0.003016,0.652897,0.715,"no"
182,"2",1,20,7,"PL",0.085,0.15,"Wide",-0.071806,0.238437,-0.110298,-0.068808,-0.140227,-0.257577,0.041878,0.065702,0.000949,"miss",0.072756,0.969695,0.993667,"no"
182,"2",1,21,8,"PL",0.085,0.15,"Wide",0.104964,0.385579,0.062675,0.410644,0.017407,-0.112321,0.121573,0.087516,0.036866,"miss",-0.068098,0.988355,0.928671,"no"
182,"2",1,22,9,"PL",0.085,0.15,"Wide",0.263601,0.246925,0.181067,0.49375,0.223098,0.248758,0.233667,0.118733,0.183325,"hit",-0.080276,0.27463,0.155552,"no"
182,"2",1,23,10,"PL",0.085,0.15,"Wide",-0.205334,0.094794,-0.128045,-0.120526,-0.216522,-0.21895,-0.242039,-0.228633,-0.187421,"miss",0.017913,0.179363,0.319828,"no"
182,"2",1,24,11,"PL",0.085,0.15,"Wide",0.114425,0.340906,-0.032072,0.106891,0.200534,-0.168977,0.282001,0.151676,0.110513,"miss",-0.003912,0.537138,0.454378,"no"
182,"2",1,25,12,"PL",0.085,0.15,"Wide",0.071314,0.122793,0.07261,-0.009221,0.073615,0.149126,0.116408,0.02664,0.057365,"miss",-0.013948,0.864482,0.887401,"no"
