"Participant","Block","TrialNumOrig","TrialNumByLL","PriorSD","LikelihoodSD","LLType","LLMean","LSD","Coin","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
97,3,91,31,0.085,0.15,"Wide",0.000623,0.118433,0.006913,0.002969,-0.019962,-0.056764,0.101352,-0.024479,-0.018674,"miss",-0.019297,0.968547,0.963857,"no"
97,3,92,32,0.085,0.15,"Wide",0.076824,0.111214,0.0718,0.126394,0.085625,0.002351,0.138257,0.031494,0.06331,"hit",-0.013514,0.835539,0.876375,"no"
97,3,97,33,0.085,0.15,"Wide",-0.074958,0.456383,-0.093499,-0.126511,-0.190691,-0.063894,0.343306,-0.336998,-0.09653,"hit",-0.021573,0.575194,0.534634,"no"
97,3,101,34,0.085,0.15,"Wide",0.061691,0.288242,-0.030505,-0.10893,0.126856,-0.04578,0.256875,0.079435,0.062634,"miss",0.000943,0.814921,0.780662,"no"
97,3,102,35,0.085,0.15,"Wide",0.132054,0.066433,0.006802,0.128472,0.07216,0.143057,0.15319,0.16339,0.115818,"miss",-0.016236,0.531477,0.816006,"no"
97,3,103,36,0.085,0.15,"Wide",-0.016884,0.234865,-0.137235,0.019425,-0.206322,-0.099008,0.040871,0.160614,-0.014295,"miss",0.002589,0.990678,0.988291,"no"
97,3,104,37,0.085,0.15,"Wide",0.115713,0.078378,0.139004,0.077218,0.15862,0.078797,0.153789,0.110142,0.110552,"miss",-0.005161,0.541884,0.712197,"no"
97,3,105,38,0.085,0.15,"Wide",-0.03335,0.436994,0.030959,0.349125,-0.183459,-0.085375,-0.171134,-0.075907,-0.070001,"miss",-0.036651,0.707879,0.714494,"no"
97,3,110,39,0.085,0.15,"Wide",-0.053583,0.19163,-0.099417,-0.05497,0.01343,0.072611,-0.007352,-0.291635,-0.009001,"miss",0.044582,0.998542,0.999997,"no"
97,3,111,40,0.085,0.15,"Wide",0.098106,0.206442,-0.008722,-0.080551,0.144281,0.170337,0.155975,0.100486,0.104978,"miss",0.006872,0.552327,0.517566,"no"
97,3,118,41,0.085,0.15,"Wide",0.053109,0.116713,0.079759,0.076083,0.074595,-0.036627,0.004408,0.147088,0.051914,"miss",-0.001195,0.871795,0.889553,"no"
97,3,128,42,0.085,0.15,"Wide",-0.053676,0.311013,0.020837,0.011481,-0.06818,-0.290592,0.13643,-0.057519,-0.057074,"miss",-0.003398,0.839621,0.811169,"no"
97,3,129,43,0.085,0.15,"Wide",0.006021,0.456929,0.063845,0.372404,-0.149863,-0.194223,0.093986,-0.092199,-0.071816,"miss",-0.077837,0.616151,0.692545,"no"
97,3,130,44,0.085,0.15,"Wide",-0.134167,0.256413,-0.093354,-0.290965,-0.125255,-0.27734,-0.021982,0.044707,-0.124389,"miss",0.009778,0.467846,0.391684,"no"
97,3,135,45,0.085,0.15,"Wide",0.026318,0.184519,0.002319,-0.090502,0.030279,0.111315,0.13389,-0.053392,0.035667,"miss",0.009349,0.925647,0.923192,"no"
97,4,136,46,0.085,0.15,"Wide",-0.050614,0.335176,-0.017518,0.032109,0.075647,-0.27739,-0.221566,0.13813,0.003566,"miss",0.05418,0.977548,0.996809,"no"
97,4,137,47,0.085,0.15,"Wide",-0.095483,0.332821,-0.080964,-0.209288,0.017939,-0.359044,-0.007406,0.080383,-0.007056,"miss",0.088427,0.976747,0.999893,"yes"
97,4,139,48,0.085,0.15,"Wide",0.014714,0.161792,-0.012967,0.019472,-0.042569,0.138515,0.072737,-0.114583,0.031932,"miss",0.017217,0.93006,0.93051,"no"
97,4,140,49,0.085,0.15,"Wide",-0.012037,0.316922,-0.011222,0.249099,-0.093162,-0.046353,0.086083,-0.255851,-0.011611,"hit",0.000426,0.993221,0.991475,"no"
97,4,141,50,0.085,0.15,"Wide",0.128541,0.305368,0.01323,0.322332,0.256206,-0.058826,0.125275,-0.002284,0.132529,"miss",0.003989,0.396463,0.326026,"no"
97,4,152,51,0.085,0.15,"Wide",-0.08923,0.086842,0.009378,-0.042229,-0.145522,-0.097525,-0.045385,-0.115491,-0.075799,"miss",0.013431,0.767938,0.871834,"no"
97,4,153,52,0.085,0.15,"Wide",0.106035,0.364082,-0.049374,0.113022,-0.09103,0.030873,0.402315,0.074995,0.060793,"miss",-0.045242,0.8953,0.801849,"no"
97,4,156,53,0.085,0.15,"Wide",-0.027211,0.242017,0.111451,0.095549,-0.157237,0.056357,-0.163954,0.033229,0.038275,"miss",0.065486,0.833841,0.87737,"no"
97,4,162,54,0.085,0.15,"Wide",0.058188,0.11713,-0.054987,0.036127,0.163338,0.021233,0.066507,0.003733,0.019821,"miss",-0.038366,0.997097,0.999993,"no"
97,4,163,55,0.085,0.15,"Wide",-0.137039,0.204641,-0.107634,-0.248711,-0.083002,-0.270299,-0.064911,-0.018273,-0.125457,"miss",0.011583,0.464982,0.411176,"no"
97,4,164,56,0.085,0.15,"Wide",0.203491,0.259931,0.129901,0.043473,0.163074,0.311981,0.075281,0.423645,0.101844,"miss",-0.101647,0.780787,0.599589,"yes"
97,4,165,57,0.085,0.15,"Wide",-0.234229,0.284533,-0.167372,-0.165254,-0.189066,-0.314436,-0.00864,-0.49375,-0.128608,"miss",0.105622,0.629208,0.409705,"yes"
97,4,167,58,0.085,0.15,"Wide",0.083369,0.183365,0.014634,-0.024684,0.138219,-0.029187,0.091626,0.240873,0.103723,"miss",0.020353,0.533579,0.518264,"no"
97,4,171,59,0.085,0.15,"Wide",0.09724,0.280015,0.104855,0.065409,-0.14808,0.103195,0.195921,0.269753,0.103241,"hit",0.006002,0.564683,0.509177,"no"
97,4,172,60,0.085,0.15,"Wide",-0.089682,0.308927,-0.032347,-0.240535,0.029894,-0.181679,0.128628,-0.184717,-0.092117,"miss",-0.002436,0.64023,0.581576,"no"
97,5,184,61,0.085,0.15,"Wide",-0.034841,0.412634,-0.063603,0.040186,-0.314805,-0.04985,0.256305,-0.106039,-0.017592,"miss",0.017249,0.992522,0.981505,"no"
97,5,187,62,0.085,0.15,"Wide",0.030318,0.328641,0.052983,-0.037066,-0.036093,-0.224737,0.162932,0.286554,-0.031485,"miss",-0.061803,0.872724,0.921837,"no"
97,5,195,63,0.085,0.15,"Wide",-0.052986,0.162771,-0.154162,-0.033244,-0.059852,-0.201825,-0.012914,0.042905,-0.025932,"miss",0.027054,0.984753,0.981696,"no"
97,5,198,64,0.085,0.15,"Wide",-0.017449,0.221059,0.035985,-0.112703,0.055323,-0.043449,-0.171097,0.184682,-0.028805,"miss",-0.011356,0.947041,0.946143,"no"
97,5,201,65,0.085,0.15,"Wide",-0.051616,0.347335,-0.030794,-0.17606,-0.13785,0.257825,-0.068003,-0.133994,0.005525,"miss",0.057141,0.970981,0.994844,"no"
97,5,202,66,0.085,0.15,"Wide",-0.00167,0.184999,0.088438,-0.112219,0.063528,-0.09769,-0.033633,0.171664,0.023423,"miss",0.025093,0.950082,0.954522,"no"
97,5,203,67,0.085,0.15,"Wide",-0.055246,0.389333,-0.085988,-0.283593,0.084763,-0.243198,0.152963,0.012837,-0.01865,"miss",0.036596,0.997544,0.9815,"no"
97,5,205,68,0.085,0.15,"Wide",-0.089365,0.276211,-0.079252,-0.007477,0.001896,-0.024971,-0.328345,-0.087928,-0.065189,"hit",0.024176,0.843332,0.780917,"no"
97,5,211,69,0.085,0.15,"Wide",-0.131516,0.10745,-0.120934,-0.118561,-0.227711,-0.140088,-0.130241,-0.040979,-0.126499,"hit",0.005016,0.44668,0.528911,"no"
97,5,212,70,0.085,0.15,"Wide",0.169106,0.26926,0.142722,0.052457,0.059022,0.32441,0.314954,0.094686,0.121105,"miss",-0.048001,0.561475,0.430906,"no"
97,5,213,71,0.085,0.15,"Wide",0.076542,0.199527,0.058428,-0.061392,0.135918,-0.025445,0.096175,0.237452,0.063772,"hit",-0.01277,0.831956,0.803712,"no"
97,5,217,72,0.085,0.15,"Wide",-0.0096,0.38107,0.078907,0.017198,0.225564,0.076575,-0.293755,-0.073584,0.013722,"miss",0.023323,0.977021,0.98566,"no"
97,5,220,73,0.085,0.15,"Wide",-0.117075,0.25521,-0.109999,0.097097,-0.229726,-0.187562,-0.089686,-0.175499,-0.123356,"hit",-0.006281,0.443895,0.387647,"no"
97,5,223,74,0.085,0.15,"Wide",-0.167541,0.302528,-0.109237,0.03189,-0.089966,-0.118906,-0.365813,-0.294908,-0.13357,"miss",0.03397,0.459585,0.337352,"no"
97,5,224,75,0.085,0.15,"Wide",-0.072196,0.292683,-0.072584,0.134631,-0.146615,-0.242635,-0.144633,0.03827,-0.072326,"hit",-0.00013,0.762924,0.718769,"no"
107,1,1,1,0.085,0.15,"Wide",-0.025904,0.366684,-0.013412,-0.175667,0.048544,-0.059043,-0.291316,0.347962,-0.435172,"hit",-0.409268,0,0.000001,"yes"
107,1,2,2,0.085,0.15,"Wide",-0.112546,0.177482,-0.130458,-0.005781,-0.166623,-0.135929,-0.003662,-0.250736,-0.023791,"miss",0.088755,0.998855,0.999345,"no"
107,1,5,3,0.085,0.15,"Wide",-0.001542,0.205039,-0.051632,-0.094894,0.096708,0.134994,-0.001115,-0.143402,-0.021027,"miss",-0.019485,0.962267,0.965929,"no"
