"Participant","Block","TrialNum","TrialNumByLL","PriorSD","LikelihoodSD","LLType","LLMean","LSD","Coin","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
144,2,58,33,0.085,0.06,"Medium",-0.029511,0.042482,-0.065368,-0.038863,-0.031992,-0.007304,-0.000647,-0.068747,-0.060687,"hit",-0.031176,0.712564,0.636459,"no"
144,2,59,34,0.085,0.06,"Medium",-0.025979,0.191156,-0.024111,-0.06489,-0.040188,-0.13747,0.123476,-0.01082,-0.047552,"miss",-0.021574,0.831849,0.857937,"no"
144,2,63,35,0.085,0.06,"Medium",-0.037971,0.20948,-0.051939,0.082001,-0.133287,-0.117613,0.07678,-0.097736,0.028477,"miss",0.066448,0.557523,0.912823,"no"
144,2,67,36,0.085,0.06,"Medium",-0.059078,0.093101,-0.079454,-0.07016,-0.137775,-0.015257,-0.047174,-0.025026,-0.059992,"miss",-0.000914,0.91827,0.872247,"no"
144,2,68,37,0.085,0.06,"Medium",0.014513,0.109309,0.080421,0.010681,-0.013109,0.092601,0.066099,-0.08371,0.050597,"miss",0.036084,0.713503,0.800578,"no"
144,2,70,38,0.085,0.06,"Medium",-0.056061,0.073066,-0.040453,-0.039992,0.001023,-0.084641,-0.042926,-0.113769,-0.085019,"miss",-0.028958,0.63316,0.642279,"no"
144,2,75,39,0.085,0.06,"Medium",-0.027725,0.108271,-0.019578,-0.082516,-0.10197,0.011008,-0.001806,0.036657,0.019072,"miss",0.046797,0.752172,0.907866,"no"
144,2,79,40,0.085,0.06,"Medium",0.159081,0.083133,0.107383,0.203508,0.133706,0.098164,0.153824,0.2062,0.165674,"miss",0.006594,0.489656,0.372903,"no"
144,3,81,41,0.085,0.06,"Medium",0.046295,0.082067,0.000982,0.018351,0.026813,0.072147,0.112663,0.001503,0.017222,"miss",-0.029074,0.962973,0.993645,"no"
144,3,83,42,0.085,0.06,"Medium",-0.040323,0.149689,-0.078146,-0.026405,-0.166825,0.034351,-0.016086,-0.026652,0.005608,"miss",0.045931,0.80791,0.978712,"no"
144,3,84,43,0.085,0.06,"Medium",-0.189987,0.202623,-0.159623,-0.008776,-0.241688,-0.252779,-0.179451,-0.267243,-0.201403,"miss",-0.011416,0.325437,0.090218,"no"
144,3,86,44,0.085,0.06,"Medium",-0.247101,0.072415,-0.219952,-0.226485,-0.247686,-0.248259,-0.189258,-0.323818,-0.243467,"miss",0.003634,0.288095,0.19892,"no"
144,3,87,45,0.085,0.06,"Medium",0.098572,0.082486,0.089328,0.124389,0.12442,0.13894,0.038733,0.066379,0.063909,"miss",-0.034663,0.999286,0.976161,"no"
144,3,89,46,0.085,0.06,"Medium",-0.039237,0.037452,-0.037347,-0.029329,-0.016536,-0.02209,-0.048992,-0.079236,-0.047255,"hit",-0.008018,0.914381,0.920586,"no"
144,3,90,47,0.085,0.06,"Medium",0.123038,0.105513,0.163391,0.12873,0.0489,0.084539,0.106115,0.246905,0.137214,"miss",0.014176,0.542141,0.412956,"no"
144,3,95,48,0.085,0.06,"Medium",0.004903,0.1632,-0.023206,0.094546,0.038855,-0.120899,-0.030637,0.042649,0.000882,"miss",-0.00402,0.998849,0.999998,"no"
144,3,99,49,0.085,0.06,"Medium",0.084662,0.013452,0.081638,0.074548,0.084976,0.089508,0.091988,0.082292,0.044324,"miss",-0.040338,0.97051,0.053848,"no"
144,3,101,50,0.085,0.06,"Medium",0.038148,0.056098,0.033754,0.013067,0.08113,0.021838,0.019853,0.054854,0.029612,"hit",-0.008536,0.996531,0.997967,"no"
144,3,102,51,0.085,0.06,"Medium",-0.010464,0.113397,0.004019,0.031914,-0.104421,0.02329,0.021839,-0.02494,-0.017692,"miss",-0.007228,0.977142,0.979583,"no"
144,3,104,52,0.085,0.06,"Medium",0.036813,0.178364,0.056332,-0.021108,0.137112,-0.066628,-0.025556,0.160247,0.098229,"miss",0.061416,0.334721,0.496241,"no"
144,3,106,53,0.085,0.06,"Medium",0.060954,0.109054,0.037901,0.035564,0.105411,-0.008286,0.014605,0.157476,0.047678,"hit",-0.013276,0.990181,0.935727,"no"
144,3,108,54,0.085,0.06,"Medium",-0.031395,0.145953,-0.060248,-0.050473,0.006649,-0.151488,0.038011,0.000325,-0.032486,"miss",-0.001091,0.973538,0.946471,"no"
144,3,110,55,0.085,0.06,"Medium",0.049965,0.106823,0.028589,0.008393,0.057011,0.053844,-0.030764,0.161342,0.049115,"miss",-0.00085,0.951103,0.90637,"no"
144,3,111,56,0.085,0.06,"Medium",0.046721,0.078738,0.04253,-0.01413,0.068966,0.017107,0.0479,0.113761,0.027179,"miss",-0.019542,0.996771,0.999394,"no"
144,3,114,57,0.085,0.06,"Medium",-0.047164,0.103477,-0.060179,-0.105778,-0.035835,0.018587,-0.097778,-0.015014,0.012928,"miss",0.060091,0.671845,0.890364,"no"
144,3,115,58,0.085,0.06,"Medium",-0.062217,0.142721,-0.083985,-0.151682,-0.025295,-0.067001,0.040119,-0.107225,-0.094999,"hit",-0.032782,0.561723,0.564008,"no"
144,3,116,59,0.085,0.06,"Medium",-0.096011,0.058431,-0.059818,-0.094895,-0.143203,-0.070666,-0.110999,-0.060294,-0.078008,"miss",0.018004,0.961642,0.966337,"no"
144,3,118,60,0.085,0.06,"Medium",0.041349,0.063906,0.057551,0.029366,0.052583,-0.014043,0.06219,0.076651,0.063161,"hit",0.021811,0.774856,0.777722,"no"
144,4,121,61,0.085,0.06,"Medium",-0.048947,0.098666,-0.002758,-0.102729,-0.04724,0.023057,-0.017432,-0.100393,-0.04985,"miss",-0.000902,0.942209,0.905235,"no"
144,4,122,62,0.085,0.06,"Medium",0.126324,0.035904,0.113309,0.124519,0.152271,0.135307,0.103889,0.115637,0.13071,"miss",0.004386,0.647794,0.789874,"no"
144,4,123,63,0.085,0.06,"Medium",0.064851,0.105644,0.048107,0.034963,0.084484,0.000332,0.140475,0.064,0.095276,"miss",0.030425,0.579705,0.579327,"no"
144,4,125,64,0.085,0.06,"Medium",0.067991,0.169198,0.057475,0.060114,0.159152,-0.01567,0.171047,-0.034689,0.097239,"miss",0.029248,0.58132,0.550451,"no"
144,4,130,65,0.085,0.06,"Medium",-0.085847,0.162828,-0.108772,-0.054762,-0.199944,-0.004965,-0.154622,-0.014943,-0.079281,"miss",0.006566,0.90713,0.724489,"no"
144,4,133,66,0.085,0.06,"Medium",0.002251,0.084729,0.055857,0.080061,-0.004099,-0.018992,-0.01794,-0.027775,-0.001407,"miss",-0.003658,0.998294,0.999126,"no"
144,4,135,67,0.085,0.06,"Medium",0.130344,0.083365,0.113121,0.156433,0.154867,0.096261,0.067364,0.176797,0.122024,"hit",-0.008321,0.780787,0.652476,"no"
144,4,136,68,0.085,0.06,"Medium",-0.061274,0.08827,-0.051885,-0.040042,-0.092663,0.012279,-0.084602,-0.101339,-0.044608,"hit",0.016666,0.997226,0.970529,"no"
144,4,137,69,0.085,0.06,"Medium",-0.101187,0.083288,-0.086547,-0.043203,-0.069136,-0.104904,-0.147344,-0.141349,-0.091247,"hit",0.00994,0.892805,0.804796,"no"
144,4,138,70,0.085,0.06,"Medium",0.011708,0.089546,0.008835,0.02439,-0.057985,0.043584,-0.02182,0.070373,-0.009134,"miss",-0.020843,0.943711,0.972573,"no"
144,4,139,71,0.085,0.06,"Medium",0.039276,0.073455,0.058839,0.060505,0.070995,-0.017567,0.063801,0.018647,0.036523,"miss",-0.002753,0.978797,0.969346,"no"
144,4,141,72,0.085,0.06,"Medium",-0.072691,0.082983,-0.083785,-0.054319,-0.071599,-0.020626,-0.134439,-0.082475,-0.084447,"hit",-0.011756,0.770758,0.733694,"no"
144,4,146,73,0.085,0.06,"Medium",0.009975,0.121474,-0.002721,-0.002377,-0.067472,0.088244,0.056578,-0.025098,0.01371,"miss",0.003735,0.99002,0.989017,"no"
144,4,147,74,0.085,0.06,"Medium",0.000733,0.044417,-0.006762,-0.026157,0.00076,0.004628,0.035382,-0.010948,0.012323,"miss",0.01159,0.972154,0.958478,"no"
144,4,148,75,0.085,0.06,"Medium",0.091316,0.127915,0.064286,0.197565,0.053698,0.053163,0.125388,0.026765,0.133066,"miss",0.04175,0.350231,0.337721,"no"
144,4,153,76,0.085,0.06,"Medium",0.061828,0.057011,0.067593,0.053406,0.020162,0.07465,0.040981,0.11994,0.044819,"miss",-0.017008,0.997457,0.99898,"no"
144,4,155,77,0.085,0.06,"Medium",-0.008378,0.0505,0.00323,-0.048202,0.016124,-0.001237,-0.022221,0.013646,-0.024362,"miss",-0.015984,0.931412,0.919299,"no"
144,4,156,78,0.085,0.06,"Medium",0.069534,0.125519,0.086417,0.17197,0.089318,0.027299,0.015515,0.043569,0.120333,"miss",0.050799,0.332094,0.381334,"no"
144,4,157,79,0.085,0.06,"Medium",0.068848,0.086466,0.046198,0.075355,0.047222,0.019652,0.136255,0.065758,0.053228,"hit",-0.01562,0.989379,0.951096,"no"
144,4,158,80,0.085,0.06,"Medium",0.041978,0.089647,0.026895,0.09194,0.036522,-0.021277,0.079658,0.023044,0.010651,"miss",-0.031326,0.94099,0.989103,"no"
144,5,161,81,0.085,0.06,"Medium",-0.129061,0.092573,-0.121803,-0.123756,-0.155389,-0.14911,-0.19626,-0.020788,-0.118818,"hit",0.010243,0.806241,0.639416,"no"
144,5,167,82,0.085,0.06,"Medium",0.108009,0.047549,0.119121,0.115258,0.075035,0.091821,0.136546,0.121385,0.088215,"miss",-0.019794,0.948907,0.990211,"no"
144,5,168,83,0.085,0.06,"Medium",0.107189,0.143889,0.060537,0.094854,-0.003203,0.195789,0.098976,0.149527,0.064525,"hit",-0.042663,0.990121,0.882814,"no"
144,5,170,84,0.085,0.06,"Medium",-0.101537,0.292348,-0.113276,0.080014,-0.048882,-0.111812,-0.32431,-0.102696,-0.020385,"miss",0.081152,0.635802,0.988525,"no"
144,5,171,85,0.085,0.06,"Medium",-0.024948,0.118895,-0.054059,-0.040263,0.082901,-0.025985,-0.021435,-0.119956,0.011985,"miss",0.036933,0.847562,0.957968,"no"
144,5,173,86,0.085,0.06,"Medium",-0.05895,0.094021,-0.069724,-0.129551,-0.049982,-0.032814,-0.004186,-0.078216,-0.057064,"hit",0.001885,0.938641,0.891188,"no"
144,5,174,87,0.085,0.06,"Medium",-0.150701,0.025799,-0.083043,-0.155366,-0.151115,-0.149306,-0.127355,-0.170365,-0.129059,"miss",0.021642,0.849134,0.943869,"no"
144,5,175,88,0.085,0.06,"Medium",-0.059607,0.139837,-0.056597,-0.178139,-0.057109,0.010969,-0.05963,-0.014123,-0.089942,"miss",-0.030335,0.602033,0.600661,"no"
144,5,178,89,0.085,0.06,"Medium",-0.009542,0.105231,-0.025238,-0.011535,0.034911,-0.086691,0.04557,-0.029964,-0.013828,"hit",-0.004286,0.988842,0.988688,"no"
144,5,179,90,0.085,0.06,"Medium",0.034352,0.157457,0.051436,0.014017,0.173862,-0.011751,-0.017389,0.01302,0.016326,"miss",-0.018025,0.99125,0.993538,"no"
144,5,180,91,0.085,0.06,"Medium",-0.003914,0.141953,0.074124,0.049701,-0.019537,-0.125816,-0.01185,0.087932,0.009659,"miss",0.013573,0.970087,0.989459,"no"
144,5,181,92,0.085,0.06,"Medium",-0.035131,0.113999,-0.00932,-0.062566,-0.004438,0.037796,-0.112476,-0.033969,-0.043168,"miss",-0.008038,0.924561,0.905461,"no"
144,5,182,93,0.085,0.06,"Medium",0.023721,0.049724,0.00137,0.043646,0.051295,-0.011478,0.015196,0.019947,0.023133,"miss",-0.000588,0.989308,0.992263,"no"
144,5,186,94,0.085,0.06,"Medium",0.161919,0.071791,0.137186,0.099399,0.166092,0.194904,0.16999,0.179211,0.199697,"miss",0.037778,0.183835,0.16625,"no"
144,5,189,95,0.085,0.06,"Medium",0.047449,0.114353,-0.00643,-0.034904,0.096354,0.10809,0.03412,0.033585,0.067352,"miss",0.019903,0.773524,0.763955,"no"
144,5,190,96,0.085,0.06,"Medium",-0.012456,0.131644,-0.002672,-0.02807,-0.114636,-0.019929,0.065144,0.035211,0.01549,"miss",0.027946,0.892013,0.96517,"no"
144,5,192,97,0.085,0.06,"Medium",-0.038452,0.103752,-0.028681,-0.043799,0.022732,-0.067119,0.025528,-0.129603,-0.035905,"hit",0.002546,0.979069,0.953524,"no"
144,5,193,98,0.085,0.06,"Medium",-0.150078,0.110181,-0.154863,-0.111661,-0.066861,-0.173334,-0.201533,-0.197001,-0.173091,"miss",-0.023013,0.342075,0.225625,"no"
144,5,195,99,0.085,0.06,"Medium",-0.205874,0.131255,-0.222206,-0.149725,-0.251061,-0.17937,-0.307389,-0.141825,-0.184016,"miss",0.021858,0.645233,0.230189,"no"
144,5,196,100,0.085,0.06,"Medium",-0.023292,0.033444,0.003357,-0.000765,-0.027477,-0.031141,-0.045588,-0.01149,-0.022483,"miss",0.000809,0.990342,0.997448,"no"
146,1,4,1,0.085,0.06,"Medium",0.107297,0.11381,0.080299,0.068566,0.150976,0.019104,0.106495,0.191344,0.091691,"hit",-0.015606,0.921922,0.74006,"no"
146,1,5,2,0.085,0.06,"Medium",-0.137492,0.156208,-0.134082,-0.115642,-0.117233,-0.265401,-0.052923,-0.136259,-0.098944,"miss",0.038548,0.989666,0.667903,"no"
146,1,10,3,0.085,0.06,"Medium",-0.035369,0.106072,0.016804,-0.072941,0.01498,-0.108151,0.008722,-0.019454,-0.03082,"miss",0.004549,0.989561,0.96827,"no"
146,1,12,4,0.085,0.06,"Medium",-0.016424,0.153247,-0.056584,-0.094463,-0.022538,-0.078483,0.09875,0.014616,-0.021188,"miss",-0.004764,0.979131,0.973564,"no"
146,1,13,5,0.085,0.06,"Medium",-0.017911,0.134016,-0.018597,0.022338,-0.013732,-0.025206,-0.138454,0.065496,-0.051408,"miss",-0.033496,0.730563,0.81485,"no"
146,1,14,6,0.085,0.06,"Medium",-0.108556,0.058636,-0.086028,-0.120917,-0.088097,-0.158302,-0.094211,-0.081254,-0.097052,"hit",0.011504,0.88512,0.89159,"no"
146,1,15,7,0.085,0.06,"Medium",-0.128974,0.132465,-0.138627,-0.137432,-0.101196,-0.044625,-0.226855,-0.134761,-0.131272,"hit",-0.002298,0.662394,0.429771,"no"
146,1,16,8,0.085,0.06,"Medium",0.022152,0.135674,0.035029,-0.079449,-0.016807,0.096541,0.024161,0.086313,-0.012326,"miss",-0.034478,0.862221,0.967775,"no"
146,1,18,9,0.085,0.06,"Medium",0.060815,0.090011,0.037758,0.083542,0.133204,0.042957,0.071172,-0.026799,0.0406,"hit",-0.020215,1,0.981891,"no"
146,1,19,10,0.085,0.06,"Medium",-0.018701,0.078297,-0.021808,0.018562,-0.048319,-0.03758,-0.069241,0.043072,0.00258,"miss",0.021281,0.95528,0.976521,"no"
146,1,24,11,0.085,0.06,"Medium",0.135489,0.094833,0.105265,0.088495,0.129597,0.207608,0.097292,0.154455,0.148289,"miss",0.012799,0.509046,0.38788,"no"
146,1,25,12,0.085,0.06,"Medium",-0.034975,0.146747,-0.022003,-0.160469,0.016281,-0.029715,0.020577,-0.021549,-0.034882,"hit",0.000093,0.973507,0.939817,"no"
146,1,30,13,0.085,0.06,"Medium",0.031512,0.078929,0.069909,0.072489,0.078959,-0.006248,0.038356,-0.025994,0.037455,"miss",0.005942,0.947063,0.940246,"no"
146,1,31,14,0.085,0.06,"Medium",0.10106,0.1176,0.080719,0.100842,0.08478,0.188984,0.024718,0.105976,0.085706,"hit",-0.015354,0.935002,0.763364,"no"
146,1,32,15,0.085,0.06,"Medium",-0.007361,0.099706,-0.008905,0.027304,0.021928,-0.095199,0.00388,0.005283,0.010299,"miss",0.01766,0.954403,0.979154,"no"
146,1,33,16,0.085,0.06,"Medium",-0.090539,0.124068,-0.088879,-0.044744,-0.198065,-0.074208,-0.052409,-0.083268,-0.069933,"miss",0.020606,0.981947,0.844982,"no"
146,1,34,17,0.085,0.06,"Medium",-0.140393,0.149046,-0.095009,-0.214525,-0.223991,-0.181396,-0.111615,0.029561,-0.188825,"miss",-0.048431,0.161146,0.115814,"yes"
146,1,35,18,0.085,0.06,"Medium",-0.094745,0.096884,-0.079073,-0.066887,-0.078296,-0.06569,-0.181079,-0.081775,-0.092199,"hit",0.002547,0.844361,0.731522,"no"
146,1,38,19,0.085,0.06,"Medium",0.000775,0.111019,0.012999,-0.012171,-0.014412,-0.05939,0.091908,-0.002061,0.037297,"miss",0.036522,0.76122,0.862514,"no"
146,1,40,20,0.085,0.06,"Medium",-0.126235,0.088314,-0.138628,-0.083853,-0.190665,-0.111707,-0.160836,-0.084112,-0.10265,"miss",0.023585,0.934024,0.79461,"no"
146,2,41,21,0.085,0.06,"Medium",-0.109993,0.219501,-0.115144,0.009089,-0.229308,-0.140085,-0.226155,0.036496,-0.094366,"miss",0.015626,0.915261,0.60437,"no"
146,2,46,22,0.085,0.06,"Medium",0.030171,0.126645,0.058294,0.045275,0.076877,-0.02759,-0.061368,0.11766,0.051948,"hit",0.021777,0.815388,0.835896,"no"
146,2,47,23,0.085,0.06,"Medium",-0.048809,0.061927,-0.020332,-0.012435,-0.086394,-0.01836,-0.055612,-0.071245,-0.045722,"miss",0.003087,0.965753,0.963598,"no"
146,2,48,24,0.085,0.06,"Medium",-0.205506,0.062711,-0.233727,-0.197313,-0.158749,-0.221424,-0.183364,-0.266681,-0.195781,"miss",0.009725,0.500026,0.472505,"no"
146,2,49,25,0.085,0.06,"Medium",-0.049863,0.119252,-0.072515,-0.103009,-0.056211,-0.120437,0.025075,0.005266,-0.065611,"hit",-0.015747,0.809927,0.782866,"no"
146,2,50,26,0.085,0.06,"Medium",0.16989,0.10605,0.113759,0.105759,0.205208,0.141765,0.240923,0.155794,0.175847,"miss",0.005957,0.455287,0.262549,"no"
146,2,53,27,0.085,0.06,"Medium",0.152817,0.119054,0.099433,0.092855,0.253425,0.154505,0.13562,0.127682,0.149414,"miss",-0.003403,0.635393,0.373746,"no"
146,2,54,28,0.085,0.06,"Medium",-0.0179,0.177571,-0.027481,0.016266,0.028664,0.073603,-0.157761,-0.050271,0.04164,"miss",0.05954,0.560348,0.843759,"yes"
146,2,56,29,0.085,0.06,"Medium",0.077998,0.105134,0.081382,0.159041,0.064863,0.105694,0.021808,0.038584,0.091739,"hit",0.013741,0.727919,0.658812,"no"
146,2,57,30,0.085,0.06,"Medium",0.04233,0.068907,0.069189,0.061776,0.066294,-0.018661,0.042495,0.059745,0.036141,"miss",-0.006189,0.987528,0.981088,"no"
146,2,58,31,0.085,0.06,"Medium",-0.053277,0.043106,-0.076501,-0.034723,-0.07138,-0.073382,-0.073089,-0.01381,-0.059425,"miss",-0.006149,0.891471,0.910802,"no"
146,2,59,32,0.085,0.06,"Medium",0.139237,0.083824,0.134347,0.107121,0.20321,0.111901,0.168678,0.105277,0.136829,"hit",-0.002408,0.677967,0.547133,"no"
146,2,62,33,0.085,0.06,"Medium",-0.186168,0.071315,-0.155362,-0.190877,-0.237916,-0.177307,-0.138133,-0.186605,-0.178237,"miss",0.007931,0.555566,0.459643,"no"
146,2,67,34,0.085,0.06,"Medium",-0.189632,0.154038,-0.11848,-0.20772,-0.145484,-0.324275,-0.140137,-0.130541,-0.151224,"miss",0.038408,0.884603,0.360981,"no"
146,2,70,35,0.085,0.06,"Medium",-0.021489,0.113828,-0.026835,0.029638,-0.116697,0.010495,-0.005625,-0.025255,-0.023714,"hit",-0.002226,0.982442,0.973142,"no"
146,2,72,36,0.085,0.06,"Medium",0.174838,0.073971,0.109646,0.211435,0.179203,0.162351,0.224245,0.096957,0.182657,"miss",0.007819,0.415738,0.338126,"no"
146,2,73,37,0.085,0.06,"Medium",-0.040617,0.070634,-0.039747,-0.049896,-0.007774,-0.098028,-0.018373,-0.029011,-0.05259,"hit",-0.011973,0.877263,0.873928,"no"
146,2,74,38,0.085,0.06,"Medium",-0.074111,0.09218,-0.05725,-0.033153,-0.119061,-0.135623,-0.072223,-0.010493,-0.061752,"hit",0.012359,0.970006,0.908152,"no"
146,2,75,39,0.085,0.06,"Medium",-0.093497,0.17355,-0.046121,-0.210034,0.027968,-0.058289,-0.114892,-0.112236,-0.078845,"miss",0.014652,0.946941,0.731487,"no"
146,2,78,40,0.085,0.06,"Medium",0.028908,0.084505,0.043254,0.049685,0.070079,-0.039017,0.047843,0.015949,0.040291,"hit",0.011383,0.914922,0.913546,"no"
146,3,88,41,0.085,0.06,"Medium",0.048447,0.059129,0.007603,0.048935,0.07108,-0.004481,0.056342,0.070359,0.055849,"miss",0.007402,0.894483,0.895259,"no"
146,3,94,42,0.085,0.06,"Medium",-0.103707,0.076146,-0.103111,-0.097831,-0.133273,-0.049644,-0.147543,-0.090244,-0.123861,"miss",-0.020154,0.547571,0.5127,"no"
146,3,95,43,0.085,0.06,"Medium",0.001626,0.166014,0.035632,-0.109785,0.059682,-0.037964,0.102593,-0.006398,0.010624,"miss",0.008999,0.981816,0.99092,"no"
146,3,96,44,0.085,0.06,"Medium",0.150374,0.043473,0.120297,0.142748,0.123989,0.171672,0.13012,0.183341,0.154744,"miss",0.00437,0.550765,0.669533,"no"
146,3,98,45,0.085,0.06,"Medium",0.059401,0.157182,0.051964,0.030686,0.137967,-0.031004,0.153336,0.006021,0.02078,"miss",-0.038622,0.930726,0.995258,"no"
146,3,99,46,0.085,0.06,"Medium",0.062508,0.197342,0.013543,0.057844,-0.104951,0.021925,0.117169,0.220554,0.095733,"miss",0.033225,0.555192,0.549532,"no"
146,3,100,47,0.085,0.06,"Medium",0.078297,0.061568,0.061416,0.024663,0.072619,0.084068,0.074169,0.135966,0.054123,"hit",-0.024174,0.999299,0.998504,"no"
146,3,101,48,0.085,0.06,"Medium",-0.066897,0.160655,-0.068862,0.043059,-0.052373,-0.096637,-0.178923,-0.049611,-0.050823,"miss",0.016074,0.992343,0.891819,"no"
146,3,102,49,0.085,0.06,"Medium",0.069429,0.053429,0.065087,0.058464,0.042142,0.072958,0.039105,0.134478,0.059683,"hit",-0.009747,0.964732,0.977106,"no"
146,3,106,50,0.085,0.06,"Medium",-0.066736,0.196805,-0.04904,-0.007104,-0.024059,-0.096877,-0.239675,0.034034,-0.060955,"hit",0.005781,0.94712,0.81339,"no"
146,3,109,51,0.085,0.06,"Medium",0.121349,0.039553,0.141542,0.119296,0.144028,0.098773,0.101043,0.143607,0.123193,"miss",0.001844,0.698243,0.817478,"no"
146,3,110,52,0.085,0.06,"Medium",0.028119,0.104195,0.060811,0.032359,-0.065275,0.065486,0.02636,0.081663,0.047406,"hit",0.019287,0.847543,0.862255,"no"
146,3,112,53,0.085,0.06,"Medium",0.09121,0.047476,0.073876,0.079013,0.097268,0.13275,0.075538,0.071482,0.074473,"hit",-0.016737,0.963407,0.993196,"no"
146,3,113,54,0.085,0.06,"Medium",0.140741,0.138278,0.120849,0.100444,0.240359,0.154675,0.197117,0.011113,0.160447,"miss",0.019705,0.409706,0.247659,"no"
146,3,114,55,0.085,0.06,"Medium",-0.011397,0.140544,0.035657,0.058925,-0.024379,-0.016768,-0.127885,0.05312,0.036801,"hit",0.048199,0.67182,0.862424,"no"
146,3,115,56,0.085,0.06,"Medium",-0.130553,0.062536,-0.151009,-0.096888,-0.117052,-0.179886,-0.141448,-0.117491,-0.114657,"miss",0.015896,0.858336,0.842288,"no"
146,3,117,57,0.085,0.06,"Medium",0.074485,0.067671,0.074571,0.055804,0.041763,0.117977,0.044375,0.112508,0.066958,"hit",-0.007528,0.941797,0.923767,"no"
146,3,118,58,0.085,0.06,"Medium",0.084048,0.14334,0.073315,0.019863,0.058877,0.151698,-0.005939,0.195742,0.081635,"hit",-0.002413,0.876749,0.719289,"no"
146,3,119,59,0.085,0.06,"Medium",0.061617,0.055715,0.018686,0.074018,0.065546,0.018321,0.094064,0.056137,0.067902,"miss",0.006285,0.865365,0.872114,"no"
146,3,120,60,0.085,0.06,"Medium",0.058732,0.061045,0.069285,0.040544,0.046614,0.02147,0.099775,0.085255,0.068672,"hit",0.00994,0.839299,0.838076,"no"
146,4,123,61,0.085,0.06,"Medium",-0.01474,0.110345,-0.012977,0.03859,0.036655,-0.090149,0.005197,-0.063991,0.002348,"miss",0.017088,0.970495,0.99336,"no"
146,4,124,62,0.085,0.06,"Medium",-0.090801,0.101389,-0.110272,-0.126951,-0.049035,-0.144338,-0.025338,-0.108342,-0.086712,"miss",0.004089,0.871554,0.755293,"no"
146,4,125,63,0.085,0.06,"Medium",-0.068971,0.131653,-0.057943,-0.057974,-0.166078,-0.090465,0.01582,-0.046157,-0.049308,"hit",0.019663,0.99784,0.921874,"no"
146,4,126,64,0.085,0.06,"Medium",0.056457,0.06481,0.034936,0.029825,0.029608,0.050137,0.108567,0.064148,0.051047,"miss",-0.00541,0.964613,0.957824,"no"
146,4,130,65,0.085,0.06,"Medium",-0.036472,0.143276,-0.007604,-0.122947,0.038652,0.042999,-0.038687,-0.102377,-0.027773,"miss",0.0087,0.99763,0.96965,"no"
146,4,132,66,0.085,0.06,"Medium",0.018466,0.135245,0.024435,-0.068126,0.064523,0.0587,-0.05659,0.093824,0.045801,"miss",0.027335,0.797704,0.855023,"no"
146,4,133,67,0.085,0.06,"Medium",0.052237,0.08187,0.005773,0.072937,0.022209,0.090832,-0.008108,0.083315,0.070065,"miss",0.017829,0.778872,0.771194,"no"
146,4,135,68,0.085,0.06,"Medium",-0.044148,0.136254,-0.049818,0.015647,-0.079391,-0.076675,0.058151,-0.138474,-0.060675,"hit",-0.016527,0.821646,0.801612,"no"
146,4,136,69,0.085,0.06,"Medium",0.065479,0.105558,0.06582,-0.021363,0.033377,0.098409,0.080445,0.136529,0.068983,"hit",0.003504,0.879069,0.810959,"no"
146,4,137,70,0.085,0.06,"Medium",-0.075098,0.108229,-0.042825,-0.03506,-0.15045,-0.097396,-0.012416,-0.08017,-0.078078,"miss",-0.00298,0.854184,0.764288,"no"
146,4,138,71,0.085,0.06,"Medium",-0.123038,0.128755,-0.129433,-0.060666,-0.185156,-0.060472,-0.193049,-0.115846,-0.108862,"miss",0.014175,0.865683,0.606112,"no"
146,4,144,72,0.085,0.06,"Medium",0.089352,0.043313,0.091183,0.079421,0.118219,0.064949,0.107001,0.077169,0.084178,"hit",-0.005174,0.885616,0.945548,"no"
146,4,146,73,0.085,0.06,"Medium",-0.023434,0.060019,-0.01839,-0.033224,0.018845,-0.017571,0.002247,-0.087466,-0.026081,"hit",-0.002647,0.978258,0.978254,"no"
146,4,148,74,0.085,0.06,"Medium",0.080846,0.061049,0.104118,0.068137,0.042125,0.055849,0.081346,0.156771,0.097421,"hit",0.016575,0.683193,0.681551,"no"
