"Participant","Block","TrialNum","TrialNumByLL","LikelihoodSD","LLType","LLMean","LSD","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","Outlier"
44,1,17,6,0.024,"Narrow",0.019463,0.065675,0.023643,-0.019623,0.071154,0.010466,0.011674,0.017565,"hit",-0.001898,"no"
44,1,18,7,0.024,"Narrow",0.000027,0.039931,0.001501,-0.006996,0.001534,0.035905,-0.03181,-0.002392,"hit",-0.002418,"no"
44,1,22,8,0.024,"Narrow",0.007268,0.037439,-0.013019,0.008645,-0.013866,0.028571,0.026007,0.011255,"hit",0.003987,"no"
44,1,25,9,0.024,"Narrow",-0.015736,0.020528,-0.027185,-0.016653,-0.001391,-0.024277,-0.009172,-0.015587,"hit",0.000149,"no"
44,1,29,10,0.024,"Narrow",-0.014298,0.022362,-0.001388,-0.006465,-0.030656,-0.01588,-0.017103,-0.014237,"hit",0.000061,"no"
44,2,34,11,0.024,"Narrow",0.023224,0.059355,0.012773,0.005339,0.07602,0.006106,0.015881,0.025449,"hit",0.002226,"no"
44,2,37,12,0.024,"Narrow",0.011653,0.049963,-0.011633,0.001351,0.022236,0.052366,-0.006053,0.017759,"hit",0.006106,"no"
44,2,39,13,0.024,"Narrow",-0.004685,0.035059,-0.03734,-0.001052,-0.001596,0.002617,0.013943,-0.008681,"hit",-0.003996,"no"
44,2,41,14,0.024,"Narrow",0.010963,0.02882,0.00982,0.037344,0.011342,0.007083,-0.010776,0.0049,"hit",-0.006063,"no"
44,2,44,15,0.024,"Narrow",-0.006664,0.059629,-0.053663,0.001678,-0.001158,0.028629,-0.008806,-0.003917,"hit",0.002747,"no"
44,2,46,16,0.024,"Narrow",-0.003032,0.023299,-0.009925,0.012947,-0.01747,0.002583,-0.003293,-0.002339,"hit",0.000692,"no"
44,2,47,17,0.024,"Narrow",0.006007,0.064991,0.01553,-0.008222,-0.041455,0.046557,0.017628,0.011451,"hit",0.005444,"no"
44,2,51,18,0.024,"Narrow",0.001615,0.034355,-0.008699,0.011725,0.029116,0.003441,-0.027508,0.013937,"hit",0.012322,"no"
44,2,52,19,0.024,"Narrow",-0.00934,0.046692,-0.022816,-0.044103,-0.000764,0.016522,0.004463,-0.006735,"hit",0.002605,"no"
44,2,59,20,0.024,"Narrow",-0.004984,0.024943,-0.024331,-0.014691,0.002038,-0.002981,0.015046,0.000816,"hit",0.005801,"no"
44,3,61,21,0.024,"Narrow",-0.006174,0.045719,0.020826,-0.003046,-0.015626,-0.040989,0.007967,0.001891,"hit",0.008065,"no"
44,3,63,22,0.024,"Narrow",0.007863,0.037355,-0.025976,0.006026,0.019105,0.013732,0.026429,0.0065,"hit",-0.001363,"no"
44,3,66,23,0.024,"Narrow",0.005958,0.063097,0.029886,-0.006926,-0.035524,0.044746,-0.002394,0.017101,"hit",0.011143,"no"
44,3,69,24,0.024,"Narrow",-0.003636,0.032961,0.006161,-0.025465,0.004691,-0.021696,0.018129,0.001994,"hit",0.00563,"no"
44,3,70,25,0.024,"Narrow",0.006486,0.027487,0.015489,0.011926,0.002094,-0.017532,0.020453,0.019171,"hit",0.012685,"no"
44,3,71,26,0.024,"Narrow",0.006056,0.019533,0.00054,0.022167,-0.001493,0.000332,0.008732,0.006973,"hit",0.000917,"no"
44,3,78,27,0.024,"Narrow",0.002496,0.03171,0.009231,-0.027007,0.006335,0.00792,0.015999,-0.004896,"hit",-0.007392,"no"
44,3,82,28,0.024,"Narrow",-0.005036,0.035014,-0.02104,0.004802,-0.03087,0.002217,0.019711,-0.001674,"hit",0.003362,"no"
44,3,85,29,0.024,"Narrow",-0.002973,0.032097,-0.02413,0.015067,-0.013617,-0.009428,0.017244,0.000779,"hit",0.003752,"no"
44,3,90,30,0.024,"Narrow",-0.018989,0.051669,-0.02495,-0.011191,-0.065534,-0.007638,0.014366,-0.006596,"hit",0.012394,"no"
46,1,5,1,0.024,"Narrow",0.001874,0.024867,-0.008093,-0.004687,-0.011051,-0.002644,0.035846,0.015014,"hit",0.013139,"no"
46,1,6,2,0.024,"Narrow",-0.003295,0.019196,-0.009426,-0.000403,0.013359,-0.008688,-0.011314,-0.002804,"hit",0.00049,"no"
46,1,7,3,0.024,"Narrow",-0.000059,0.029479,0.023077,-0.000794,0.002752,-0.017692,-0.007638,0.004738,"hit",0.004797,"no"
46,1,11,4,0.024,"Narrow",-0.004353,0.040444,-0.013557,-0.036544,0.015742,-0.004113,0.016707,-0.004056,"hit",0.000297,"no"
46,1,18,5,0.024,"Narrow",0.001212,0.061148,-0.034319,0.019238,-0.037694,0.01363,0.045203,0.005239,"hit",0.004027,"no"
46,1,19,6,0.024,"Narrow",-0.001712,0.02801,-0.000735,0.021512,-0.012112,-0.013326,-0.003899,-0.004965,"hit",-0.003253,"no"
46,1,20,7,0.024,"Narrow",0.0138,0.033651,0.016412,0.018961,0.004715,0.042572,-0.013663,0.016111,"hit",0.002311,"no"
46,1,27,8,0.024,"Narrow",0.02155,0.017188,0.008433,0.032385,0.022329,0.019869,0.024735,0.020134,"hit",-0.001416,"no"
46,1,28,9,0.024,"Narrow",0.013982,0.065403,0.070949,-0.007245,0.011115,0.024315,-0.029226,0.024663,"hit",0.010681,"no"
46,1,30,10,0.024,"Narrow",0.005783,0.04207,-0.031709,0.020149,0.009561,0.002241,0.028675,-0.001564,"hit",-0.007347,"no"
46,2,33,11,0.024,"Narrow",0.010008,0.03952,0.022248,-0.009844,0.004001,0.040222,-0.00659,0.014477,"hit",0.00447,"no"
46,2,35,12,0.024,"Narrow",0.006691,0.046865,0.027315,0.012995,-0.027404,0.029262,-0.008714,0.010034,"hit",0.003344,"no"
46,2,36,13,0.024,"Narrow",-0.003217,0.021352,0.002462,0.002146,0.012605,-0.008158,-0.025139,-0.005887,"hit",-0.00267,"no"
46,2,37,14,0.024,"Narrow",-0.014172,0.065117,0.018613,-0.040567,-0.056836,0.01064,-0.00271,-0.018969,"hit",-0.004797,"no"
46,2,39,15,0.024,"Narrow",-0.005704,0.072057,0.022,-0.04146,-0.052539,0.022013,0.021463,-0.012284,"hit",-0.00658,"no"
46,2,41,16,0.024,"Narrow",0.008283,0.062386,-0.029824,0.053488,0.013054,-0.010715,0.01541,0.011367,"hit",0.003084,"no"
46,2,44,17,0.024,"Narrow",0.005704,0.062115,0.061315,0.012963,-0.005268,-0.011245,-0.029246,0.0128,"hit",0.007097,"no"
46,2,47,18,0.024,"Narrow",-0.01263,0.081215,-0.023106,-0.027608,-0.039132,0.061131,-0.034432,-0.014734,"hit",-0.002105,"no"
46,2,50,19,0.024,"Narrow",0.000795,0.01973,0.000744,-0.006096,0.017499,0.004756,-0.012928,0.003012,"hit",0.002217,"no"
46,2,51,20,0.024,"Narrow",-0.001153,0.077497,0.070104,-0.01174,-0.008892,-0.024259,-0.030976,0.006687,"hit",0.00784,"no"
46,3,61,21,0.024,"Narrow",-0.006559,0.054864,0.019132,0.002532,-0.027558,0.02851,-0.055409,-0.009988,"hit",-0.00343,"no"
46,3,63,22,0.024,"Narrow",-0.017826,0.074294,-0.005354,-0.079575,-0.040516,-0.002969,0.039287,-0.011657,"hit",0.006168,"no"
46,3,69,23,0.024,"Narrow",-0.005375,0.032231,-0.010498,0.015179,-0.006383,-0.029188,0.004017,-0.00657,"hit",-0.001195,"no"
46,3,76,24,0.024,"Narrow",-0.024246,0.019378,-0.011261,-0.030442,-0.021861,-0.015274,-0.042391,-0.024034,"hit",0.000211,"no"
46,3,80,25,0.024,"Narrow",0.017883,0.047572,-0.006333,0.057591,0.021738,0.011152,0.005269,0.02185,"hit",0.003967,"no"
46,3,81,26,0.024,"Narrow",0.004927,0.024022,0.005163,0.00789,0.005696,0.025384,-0.019499,-0.000698,"hit",-0.005625,"no"
46,3,82,27,0.024,"Narrow",-0.01236,0.03068,-0.023465,-0.028492,0.010518,-0.006549,-0.013811,-0.008398,"hit",0.003961,"no"
46,3,85,28,0.024,"Narrow",0.006921,0.051223,-0.010383,0.027193,-0.026962,0.034537,0.010222,0.009895,"hit",0.002973,"no"
46,3,86,29,0.024,"Narrow",0.00594,0.053754,-0.023268,0.025469,0.027608,-0.026878,0.026769,0.009175,"hit",0.003235,"no"
46,3,87,30,0.024,"Narrow",-0.001516,0.054235,-0.017379,0.001822,-0.0201,0.046079,-0.018003,-0.002122,"hit",-0.000606,"no"
48,1,1,1,0.024,"Narrow",-0.006246,0.042914,-0.017404,-0.008712,-0.040353,-0.005282,0.040521,-0.009743,"hit",-0.003497,"no"
48,1,2,2,0.024,"Narrow",-0.002616,0.033545,-0.013634,0.025965,0.001269,0.001091,-0.027771,0.002442,"hit",0.005058,"no"
48,1,12,3,0.024,"Narrow",-0.013812,0.041175,-0.003368,-0.0109,0.016796,-0.036872,-0.034715,-0.012111,"hit",0.001701,"no"
48,1,15,4,0.024,"Narrow",-0.010193,0.027381,-0.002196,-0.031845,0.004496,-0.009523,-0.011896,-0.01569,"hit",-0.005497,"no"
48,1,16,5,0.024,"Narrow",0.001596,0.043471,-0.035111,0.023987,0.005794,0.002114,0.011198,0.011907,"hit",0.01031,"no"
48,1,19,6,0.024,"Narrow",-0.001143,0.069522,-0.010641,-0.059024,0.032898,0.002456,0.028598,-0.011029,"hit",-0.009887,"no"
48,1,20,7,0.024,"Narrow",-0.005377,0.046393,0.006404,-0.040487,-0.016797,0.019659,0.004337,-0.001767,"hit",0.00361,"no"
48,1,21,8,0.024,"Narrow",0.005289,0.052329,0.023688,0.014855,-0.024156,0.039537,-0.027478,0.00456,"hit",-0.000729,"no"
48,1,23,9,0.024,"Narrow",0.000137,0.038509,0.01536,0.015223,0.006597,-0.031075,-0.005421,0.001339,"hit",0.001202,"no"
48,1,27,10,0.024,"Narrow",0.012913,0.03157,0.032277,0.008692,-0.005341,0.028197,0.000739,0.014114,"hit",0.001201,"no"
48,2,34,11,0.024,"Narrow",-0.004162,0.029536,-0.011687,-0.024232,0.01517,-0.007034,0.006973,-0.005539,"hit",-0.001377,"no"
48,2,39,12,0.024,"Narrow",-0.011734,0.03264,-0.040766,-0.013754,-0.007413,0.000356,0.002908,-0.013234,"hit",-0.0015,"no"
48,2,40,13,0.024,"Narrow",-0.012852,0.032237,-0.040603,-0.018649,-0.012502,-0.002752,0.010244,-0.01001,"hit",0.002842,"no"
48,2,42,14,0.024,"Narrow",0.003942,0.027407,0.025618,-0.007697,0.011305,-0.004522,-0.004992,-0.002238,"hit",-0.006181,"no"
48,2,43,15,0.024,"Narrow",-0.000011,0.062003,0.044025,0.015129,-0.040036,-0.003151,-0.016022,0.00546,"hit",0.005471,"no"
48,2,44,16,0.024,"Narrow",0.004234,0.030257,0.002789,0.004981,-0.023054,0.00679,0.029664,0.00351,"hit",-0.000724,"no"
48,2,48,17,0.024,"Narrow",0.001338,0.045785,-0.014818,0.038045,0.011603,0.007584,-0.035724,0.00735,"hit",0.006012,"no"
48,2,50,18,0.024,"Narrow",0.020965,0.0606,0.048996,0.065013,0.000802,0.009752,-0.019736,0.012683,"hit",-0.008282,"no"
48,2,57,19,0.024,"Narrow",0.00801,0.019382,-0.0061,-0.000511,0.007901,0.011915,0.026845,-0.003784,"hit",-0.011794,"no"
48,2,60,20,0.024,"Narrow",0.002876,0.013491,-0.003695,0.00991,0.003975,-0.00581,0.009999,-0.000073,"hit",-0.002949,"no"
48,3,62,21,0.024,"Narrow",-0.013137,0.052518,0.023277,-0.049592,-0.003871,-0.015497,-0.020003,-0.017964,"hit",-0.004826,"no"
48,3,65,22,0.024,"Narrow",-0.018373,0.031216,-0.037683,-0.017361,-0.036239,-0.015114,0.014533,-0.018575,"hit",-0.000202,"no"
48,3,67,23,0.024,"Narrow",-0.004665,0.027955,-0.007378,-0.004901,-0.006744,-0.028393,0.024093,-0.00789,"hit",-0.003226,"no"
48,3,71,24,0.024,"Narrow",0.008889,0.016602,-0.005067,0.016824,0.012155,0.011579,0.008955,0.013772,"hit",0.004883,"no"
48,3,72,25,0.024,"Narrow",-0.005713,0.02587,-0.022785,-0.018541,-0.000236,0.006325,0.006673,0.004239,"hit",0.009952,"no"
48,3,74,26,0.024,"Narrow",-0.006123,0.031282,0.004569,0.012522,-0.014977,-0.027054,-0.005678,-0.008779,"hit",-0.002656,"no"
48,3,75,27,0.024,"Narrow",0.018947,0.044811,0.012931,-0.007973,0.045366,0.041048,0.003362,0.033131,"hit",0.014185,"no"
48,3,77,28,0.024,"Narrow",-0.019976,0.035667,-0.003766,-0.034638,-0.041701,-0.002054,-0.017723,-0.011259,"hit",0.008717,"no"
48,3,82,29,0.024,"Narrow",0.002623,0.03258,-0.018097,0.020905,-0.012682,0.006938,0.016052,0.006717,"hit",0.004094,"no"
48,3,83,30,0.024,"Narrow",0.006668,0.052226,0.050497,-0.015273,0.002637,0.017102,-0.021622,0.004173,"hit",-0.002495,"no"
54,1,1,1,0.024,"Narrow",-0.014226,0.022028,-0.032168,-0.016087,-0.002242,-0.014462,-0.006173,-0.007878,"hit",0.006349,"no"
54,1,2,2,0.024,"Narrow",-0.01776,0.037314,-0.012365,-0.015533,0.012492,-0.014154,-0.059238,-0.019427,"hit",-0.001667,"no"
54,1,3,3,0.024,"Narrow",-0.016273,0.020482,0.001041,-0.024596,-0.019193,-0.012228,-0.02639,-0.014198,"hit",0.002075,"no"
54,1,10,4,0.024,"Narrow",0.002083,0.062827,0.009116,-0.054141,-0.000003,0.02519,0.030255,0.001043,"hit",-0.00104,"no"
54,1,13,5,0.024,"Narrow",0.001175,0.073892,-0.002938,0.022462,-0.064904,0.000173,0.05108,0.006503,"hit",0.005329,"no"
54,1,14,6,0.024,"Narrow",-0.012568,0.036069,0.005293,0.009279,-0.027723,-0.006365,-0.043324,-0.012858,"hit",-0.00029,"no"
54,1,20,7,0.024,"Narrow",0.013058,0.033116,-0.009552,0.017832,0.034442,0.003276,0.01929,0.013816,"hit",0.000758,"no"
54,1,22,8,0.024,"Narrow",0.008181,0.044325,-0.018147,0.032941,-0.013351,0.021199,0.018266,0.007255,"hit",-0.000926,"no"
54,1,25,9,0.024,"Narrow",-0.001155,0.053544,-0.023984,0.013128,0.037832,0.011445,-0.044195,-0.008723,"hit",-0.007568,"no"
54,1,30,10,0.024,"Narrow",0.001178,0.036828,-0.009297,0.033061,-0.012507,-0.005334,-0.000031,-0.000368,"hit",-0.001547,"no"
54,2,31,11,0.024,"Narrow",-0.001082,0.03952,-0.007178,-0.020873,0.029682,0.010002,-0.017042,-0.008998,"hit",-0.007917,"no"
54,2,37,12,0.024,"Narrow",0.01237,0.034381,0.004877,-0.012951,0.029106,0.026649,0.014168,0.008207,"hit",-0.004162,"no"
54,2,42,13,0.024,"Narrow",0.007533,0.080581,-0.059467,0.034987,0.021589,0.039804,0.00075,0.007844,"hit",0.000311,"no"
54,2,44,14,0.024,"Narrow",-0.010694,0.026998,0.007108,-0.027917,-0.020116,-0.005974,-0.006568,-0.004812,"hit",0.005881,"no"
54,2,47,15,0.024,"Narrow",-0.018427,0.041065,-0.042187,-0.012658,-0.009861,-0.044789,0.017358,-0.019888,"hit",-0.001461,"no"
54,2,50,16,0.024,"Narrow",0.002355,0.033837,-0.019888,0.025324,0.007034,-0.007439,0.006745,-0.005093,"hit",-0.007448,"no"
54,2,55,17,0.024,"Narrow",-0.002815,0.063097,-0.002494,0.001126,0.05365,-0.0206,-0.045756,0.00337,"hit",0.006185,"no"
54,2,56,18,0.024,"Narrow",0.023081,0.032225,-0.001815,0.022624,0.012377,0.036214,0.046005,0.026992,"hit",0.003911,"no"
54,2,57,19,0.024,"Narrow",0.008147,0.02797,-0.009479,0.016609,-0.008195,0.014755,0.027046,0.011067,"hit",0.00292,"no"
54,2,59,20,0.024,"Narrow",-0.005468,0.055472,-0.009742,0.003438,0.04232,-0.026768,-0.036589,-0.00401,"hit",0.001458,"no"
54,3,61,21,0.024,"Narrow",0.011904,0.050513,0.024729,0.012914,-0.034495,0.014294,0.042076,-0.002732,"hit",-0.014636,"no"
54,3,62,22,0.024,"Narrow",0.002108,0.030834,0.027301,0.001306,0.011204,-0.007178,-0.022093,0.009022,"hit",0.006914,"no"
54,3,63,23,0.024,"Narrow",-0.02057,0.016791,-0.020677,-0.005405,-0.021016,-0.020799,-0.034953,-0.020686,"hit",-0.000116,"no"
54,3,65,24,0.024,"Narrow",0.007359,0.041224,-0.017596,0.016336,0.031793,-0.011875,0.018139,0.007489,"hit",0.00013,"no"
54,3,71,25,0.024,"Narrow",-0.005678,0.049917,-0.009572,0.008931,0.031362,-0.033884,-0.025227,-0.011837,"hit",-0.006159,"no"
54,3,78,26,0.024,"Narrow",0.000229,0.03488,0.023981,-0.009564,-0.008345,-0.020387,0.015461,-0.013801,"hit",-0.01403,"no"
54,3,79,27,0.024,"Narrow",-0.015502,0.063049,-0.052906,-0.034339,-0.005097,0.030465,-0.015632,-0.006521,"hit",0.008981,"no"
54,3,84,28,0.024,"Narrow",-0.033477,0.024541,-0.027742,-0.047623,-0.024636,-0.048822,-0.018562,-0.035986,"hit",-0.002509,"no"
54,3,87,29,0.024,"Narrow",-0.013493,0.030694,-0.017485,-0.009519,-0.039622,0.000265,-0.001102,-0.019005,"hit",-0.005512,"no"
54,3,90,30,0.024,"Narrow",-0.014981,0.043504,-0.032727,0.014034,-0.019747,-0.040024,0.003561,-0.016145,"hit",-0.001164,"no"
58,1,3,1,0.024,"Narrow",0.008553,0.049879,0.001558,0.018651,-0.000107,0.052146,-0.029482,0.011219,"hit",0.002665,"no"
58,1,4,2,0.024,"Narrow",-0.004694,0.066729,-0.017846,-0.049124,-0.02053,0.037945,0.026088,0.002897,"hit",0.007591,"no"
58,1,5,3,0.024,"Narrow",-0.014794,0.021494,-0.023568,-0.021739,-0.005014,-0.027289,0.003642,-0.02884,"hit",-0.014046,"no"
58,1,7,4,0.024,"Narrow",-0.006914,0.0496,-0.00407,-0.018576,-0.046922,0.016668,0.018328,-0.035212,"miss",-0.028298,"no"
58,1,14,5,0.024,"Narrow",0.001388,0.033379,0.013207,-0.016646,0.019631,-0.016183,0.006931,0.023105,"miss",0.021718,"no"
58,1,19,6,0.024,"Narrow",0.008728,0.048768,0.028359,-0.025418,0.033481,-0.005756,0.012972,-0.014621,"miss",-0.023348,"no"
58,1,23,7,0.024,"Narrow",0.000847,0.037892,-0.024938,0.003075,0.001699,0.028403,-0.004005,0.01265,"hit",0.011803,"no"
58,1,27,8,0.024,"Narrow",-0.002993,0.030818,0.015568,-0.007643,-0.025731,0.005161,-0.002322,0.031281,"miss",0.034274,"no"
58,1,28,9,0.024,"Narrow",0.011296,0.090737,0.045632,-0.070152,0.024929,0.020894,0.035179,0.000948,"hit",-0.010349,"no"
58,1,29,10,0.024,"Narrow",-0.003491,0.011034,-0.003852,-0.008979,0.004637,0.000471,-0.009732,-0.030782,"miss",-0.027292,"no"
58,2,33,11,0.024,"Narrow",-0.008183,0.021097,0.001334,-0.021247,-0.013308,-0.017127,0.009432,0.008344,"miss",0.016527,"no"
58,2,37,12,0.024,"Narrow",-0.003348,0.050158,0.021734,-0.013979,-0.012519,0.0323,-0.044277,-0.023731,"miss",-0.020383,"no"
58,2,43,13,0.024,"Narrow",-0.008369,0.038461,-0.010695,0.00888,-0.017298,-0.039089,0.016358,-0.016741,"hit",-0.008372,"no"
58,2,45,14,0.024,"Narrow",0.022161,0.036497,0.035101,0.038508,-0.003442,0.007593,0.033046,0.009705,"hit",-0.012456,"no"
58,2,46,15,0.024,"Narrow",-0.001045,0.049888,-0.026446,-0.023403,0.026656,-0.016952,0.03492,-0.030483,"miss",-0.029438,"no"
58,2,47,16,0.024,"Narrow",0.003539,0.063573,0.013884,0.030128,-0.051945,-0.000768,0.026393,0.032106,"miss",0.028567,"no"
58,2,49,17,0.024,"Narrow",-0.000611,0.047086,0.027088,-0.035659,0.001145,0.013538,-0.009169,0.020614,"miss",0.021225,"no"
58,2,51,18,0.024,"Narrow",-0.003189,0.022838,0.007459,0.005632,0.005408,-0.017698,-0.016748,0.002573,"hit",0.005762,"no"
58,2,57,19,0.024,"Narrow",0.009603,0.053926,0.051928,0.014289,-0.017927,-0.008739,0.008462,0.027449,"miss",0.017847,"no"
58,2,58,20,0.024,"Narrow",0.027025,0.034013,0.031571,0.038381,0.036471,-0.003177,0.031882,0.004101,"miss",-0.022925,"no"
58,3,66,21,0.024,"Narrow",-0.01643,0.044292,-0.001871,-0.028797,0.017497,-0.011493,-0.057487,-0.044377,"miss",-0.027946,"no"
58,3,67,22,0.024,"Narrow",-0.008892,0.035241,-0.014315,0.018743,-0.004911,-0.029513,-0.014466,-0.016908,"hit",-0.008016,"no"
58,3,69,23,0.024,"Narrow",0.00444,0.025565,-0.009319,0.005683,0.001609,-0.010547,0.034776,0.025913,"miss",0.021472,"no"
58,3,70,24,0.024,"Narrow",-0.014355,0.019556,-0.023622,-0.02557,-0.004109,-0.018298,-0.000177,-0.032853,"miss",-0.018497,"no"
58,3,76,25,0.024,"Narrow",-0.004455,0.016382,0.009365,-0.007208,-0.012257,-0.00278,-0.009393,0.008351,"hit",0.012806,"no"
58,3,79,26,0.024,"Narrow",-0.002811,0.061676,-0.052049,-0.007316,0.009866,0.031651,0.003795,-0.005704,"hit",-0.002894,"no"
58,3,81,27,0.024,"Narrow",0.012332,0.070587,0.041127,-0.037851,-0.017204,0.008546,0.067042,-0.006119,"miss",-0.018451,"no"
58,3,82,28,0.024,"Narrow",0.00121,0.033792,0.014463,-0.002696,-0.026885,0.013508,0.00766,-0.022239,"miss",-0.023449,"no"
58,3,86,29,0.024,"Narrow",0.001288,0.029505,0.003236,-0.003341,0.016516,-0.022798,0.012825,-0.007391,"hit",-0.008679,"no"
58,3,88,30,0.024,"Narrow",0.016887,0.029253,0.03991,0.006869,0.023247,0.02239,-0.007979,0.012648,"hit",-0.00424,"no"
60,1,2,1,0.024,"Narrow",-0.008978,0.067911,0.008127,-0.031628,-0.040229,0.043627,-0.024787,0.021904,"miss",0.030881,"no"
60,1,4,2,0.024,"Narrow",0.006205,0.062967,-0.008008,0.00389,-0.045381,0.031438,0.049086,-0.00085,"hit",-0.007055,"no"
60,1,6,3,0.024,"Narrow",-0.001023,0.035816,0.020799,0.018564,-0.018511,-0.007264,-0.018703,-0.008178,"hit",-0.007155,"no"
60,1,8,4,0.024,"Narrow",0.009368,0.058538,0.008122,0.019714,0.035919,-0.041204,0.024288,0.031736,"miss",0.022369,"no"
60,1,17,5,0.024,"Narrow",-0.008189,0.058146,-0.003682,0.018496,-0.046967,0.023439,-0.032232,-0.002616,"hit",0.005573,"no"
60,1,20,6,0.024,"Narrow",0.003186,0.031679,-0.010471,0.004628,-0.020432,0.009821,0.032384,-0.031928,"miss",-0.035114,"no"
60,1,26,7,0.024,"Narrow",0.002721,0.050611,0.024674,-0.003887,0.032397,-0.030776,-0.008803,0.007063,"hit",0.004343,"no"
60,1,28,8,0.024,"Narrow",-0.009416,0.050797,-0.001282,-0.043103,-0.018424,0.026607,-0.01088,0.016314,"miss",0.02573,"no"
60,1,29,9,0.024,"Narrow",-0.017357,0.043533,-0.013938,-0.046297,-0.039292,0.001702,0.011038,-0.110426,"miss",-0.093069,"no"
60,1,30,10,0.024,"Narrow",0.005618,0.040611,-0.012366,-0.023193,0.019336,0.020659,0.023654,-0.018597,"miss",-0.024215,"no"
60,2,32,11,0.024,"Narrow",-0.022282,0.048457,0.000116,-0.04325,-0.05306,-0.031572,0.016354,-0.058016,"miss",-0.035733,"no"
60,2,37,12,0.024,"Narrow",-0.017921,0.002695,-0.019176,-0.018168,-0.015729,-0.018821,-0.017711,-0.003783,"hit",0.014138,"no"
60,2,40,13,0.024,"Narrow",-0.016296,0.051279,-0.010309,-0.059424,0.007486,-0.023917,0.004684,-0.049636,"miss",-0.03334,"no"
60,2,42,14,0.024,"Narrow",-0.01094,0.030926,-0.033554,-0.025422,-0.002647,-0.004496,0.01142,-0.033463,"miss",-0.022523,"no"
60,2,43,15,0.024,"Narrow",-0.010731,0.02879,-0.017445,-0.004297,-0.023062,0.01293,-0.021779,-0.006162,"hit",0.004568,"no"
60,2,48,16,0.024,"Narrow",-0.006195,0.101004,0.064868,-0.032879,-0.058926,0.031755,-0.035793,-0.016596,"hit",-0.010401,"no"
60,2,53,17,0.024,"Narrow",-0.010537,0.03223,-0.027894,-0.013597,0.003707,0.011047,-0.02595,-0.026234,"miss",-0.015696,"no"
60,2,54,18,0.024,"Narrow",0.00566,0.026438,0.005849,0.01768,-0.013501,0.018972,-0.000701,-0.031491,"miss",-0.037151,"no"
60,2,57,19,0.024,"Narrow",0.004635,0.053927,0.023882,-0.033069,-0.014817,-0.00676,0.053942,-0.016895,"miss",-0.02153,"no"
60,2,60,20,0.024,"Narrow",-0.010141,0.059002,0.030603,-0.033569,-0.010193,-0.04474,0.007192,0.028993,"miss",0.039135,"no"
60,3,65,21,0.024,"Narrow",-0.019324,0.050724,-0.05115,-0.018694,0.019836,-0.017636,-0.028978,-0.052398,"miss",-0.033073,"no"
60,3,67,22,0.024,"Narrow",0.00411,0.046693,-0.00368,0.037519,-0.000239,0.026598,-0.03965,-0.036335,"miss",-0.040444,"no"
60,3,68,23,0.024,"Narrow",-0.017072,0.006828,-0.013497,-0.015913,-0.013671,-0.02118,-0.021098,-0.059808,"miss",-0.042737,"no"
60,3,70,24,0.024,"Narrow",0.009358,0.07218,-0.022255,-0.004013,0.039733,0.06181,-0.028484,-0.020766,"miss",-0.030124,"no"
60,3,73,25,0.024,"Narrow",-0.005952,0.045997,0.00684,-0.009742,0.017385,-0.043196,-0.001049,0.00342,"hit",0.009373,"no"
60,3,77,26,0.024,"Narrow",0.001113,0.039348,-0.015177,0.009639,0.031198,0.00947,-0.029564,0.004077,"hit",0.002964,"no"
60,3,78,27,0.024,"Narrow",-0.01077,0.061546,-0.00823,-0.01025,-0.058049,0.028468,-0.005787,-0.021674,"hit",-0.010904,"no"
60,3,80,28,0.024,"Narrow",0.011575,0.026462,0.019647,0.016173,-0.001527,0.03047,-0.006888,-0.030386,"miss",-0.041961,"no"
60,3,88,29,0.024,"Narrow",0.012823,0.05103,0.040512,0.035643,-0.022834,0.008878,0.001919,0.020847,"hit",0.008024,"no"
60,3,90,30,0.024,"Narrow",0.012037,0.034051,0.010782,0.03805,0.020075,-0.007218,-0.001502,0.033758,"miss",0.021721,"no"
62,1,2,1,0.024,"Narrow",0.005512,0.038532,-0.007745,0.026868,0.029526,-0.00839,-0.012701,0.002949,"hit",-0.002563,"no"
62,1,5,2,0.024,"Narrow",-0.016212,0.026956,-0.017033,-0.011,0.006942,-0.024675,-0.035296,-0.018218,"hit",-0.002006,"no"
62,1,7,3,0.024,"Narrow",-0.000554,0.04363,0.005136,-0.035191,0.024378,-0.005862,0.008767,0.025876,"miss",0.02643,"no"
62,1,8,4,0.024,"Narrow",0.024952,0.045799,0.046768,-0.005776,0.031616,0.047888,0.004264,0.040231,"miss",0.015279,"no"
62,1,14,5,0.024,"Narrow",0.012183,0.026809,0.028532,-0.004011,-0.000238,0.016603,0.02003,0.046191,"miss",0.034007,"no"
62,1,22,6,0.024,"Narrow",-0.003568,0.047579,0.012469,0.022518,-0.039077,-0.01161,-0.002141,0.021173,"miss",0.024741,"no"
62,1,23,7,0.024,"Narrow",0.010021,0.061058,-0.014715,-0.029174,0.041542,0.033852,0.018598,0.030463,"miss",0.020442,"no"
62,1,24,8,0.024,"Narrow",0.014441,0.038526,0.041119,0.015569,-0.001737,0.031763,-0.014508,-0.011059,"miss",-0.025501,"no"
62,1,26,9,0.024,"Narrow",-0.00315,0.030888,-0.025936,-0.000731,-0.016387,0.008296,0.01901,0.017516,"miss",0.020665,"no"
62,1,28,10,0.024,"Narrow",0.003886,0.038422,0.019261,-0.009297,-0.01979,0.026364,0.002893,-0.007521,"hit",-0.011407,"no"
